word,ipa
oʻylamoq,[oj.læ.ˈmɒq]
oʻynamoq,/oj.nɑ.mɒq/
oʻyin,/o.jin/
koʻtarinki,/ko.t̪ɑ.ɾin.ki/
koʻtarilmoq,/kɔ.tɑɾ.il.mɒq/
osmonlamoq,/ɒs.mɒn.lɑ.mɒq/
osmoniy,/ɒ.smɒ.niː/
achimsiq,/ɑt͡ʃim.sɨq/
bormoq,/bɒɾ.mɒq/
taqdim,/taʔˈdiːm/
баъс,/baʔs/
sarflamoq,/sarflamɒq/
bermoq,/beɾˈmɒq/
sarf,/saɹf/
milod,/ˈmɪlɔd/
ayon,"/ˈʔajon/ [ˈʔa.jon̪]"
Курдистон,/kurdisˈton/
Ироқ,/iroq/
Туркманистон,/turkmaniston/
taarruz,/tɑːˈɾuz/
oqim,/əˈkʷim/
nutq,/nʊtq/
manzara,/manˈza.ɾa/
oshiq,/ɔʃiq/
hasrat,-at
bugun,/βuɣun/
aroq,/æɾɒq/
uyum,/ʔujum/
xoʻja,/χo.d͡ʒa/
yosh,/jɔʃ/
radiotelefon,/ra.djɔ.tɛˈlɛ.fɔn/
kuplet,[ˈkʊplɛt̪̚]
шаҳло,/ʃahlo/
qozoq,/qɒˈzɒq/
boshqird,/bɒʃˈqiɾd/
oid,/ɔed̥/
anjir,[ˈand͡ʒɪr]
hashamat,/hæʃæmæt/
qirgʻiz,/qiɾˈʁiz/
-ча,"[ t͡ʃa]"
neoliberalizm,/nɛ.ɔ.li.bɛˈra.lizm/
Ruslan,/ruslan/
namoz,[næ.mɒ̝z]
uchun,/ʔʊ.t͡ʃʊn/
gʻaladon,[ʁɑ.lɑ.ˈdɒn]
chelak,[t͡ʃələak]
gigiyena,[ɟiɟiˈjenɑ]
ishchi,/ʔɪʃ.t͡ʃɪ/
oson,[ˈoʃon]
chiqish,/t͡ʃiˈqiʃ/
qaror,[qɑˈrɒr]
xabar,[χavaɾ]
avval,[ˈɒvːɒl]
proletar,[pro.ləˈtar]
inson,[ɪn.sɒ̝n]
kerak,/kəˈrak/
sakson,/sakˈsɒn/
ellik,[ˈɛlːik]
yuz,/ju˧˩/
vaqt,[vaχt]
koʻr,/koɾ/
koʻrlik,/koɾlɪk/
sudya,"/sudˈjaʔ/ [suˈd͡ʒaʔ]"
izoh,/iˈzɒh/
iqlim,[iɡˈlim]
epidemiya,[epiˈdemijɑ]
ruhdan,/ruhˈdɑn/
инқилоб,/inqilob/
inqilob,[ən.qə.ˈlɒb]
мамлакат,/mamlaˈkat/
hovuz,[hoˈvuz]
misol,/ˈmɪsɔl/
koronavirus,[ˈkoronavɪrus]
funksiya,/ˈfunksijɑ/
atir,[ˈatiːr]
dalil,/ˈdalil/
арча,[ɐrˈt͡ɕa]
hukumat,/hu.ku.mat/
ochiq,[ɒˈt͡ʃɨq]
kasr,[ˈkasr̩]
oʻrta,[orˈta]
yozuv,[ˈjɒzuv]
-лар,[lær]
gʻa,/ʁa/
yoʻq,/joq/
dushman,/duʃˈman/
razil,[ˈrazɪl]
sumka,[sumˈkɑ]
zakar,/ˈzakar/
qovun,[ɡoˈvun]
trassa,/ˈtrasa/
qunduz,[ɡunˈduz]
rahmat,/rahmat/
xudbin,[χudˈbin]
Makedoniya,/mɑkeˈdonijɑ/
jasad,/ˈd͡ʒasat̚/
xalat,[χɑˈɫɑt]
polkovnik,[pɑɫkovˈnik]
butun,/ˈbytː.yn/
Qozogʻiston,/qɒzɒʁɨˈstɒn/
adab,"/ˈadab/ [ˈʔʌdʌb]"
etimologiya,/ɛtimoˈloɟijɑ/
kanva,[ˈkanva]
akademiya,/ɑkɑˈdemijɑ/
repertuar,/rɛ.pɛrˈtu.ar/
shirin,/ʃi.rin/
nafrat,[nəˈfɾat]
aktyor,[ɑktˈjor]
mushuk,/muˈʃuk/
irq,/iɾɡ/
botil,/boˈtil/
niyat,/niˈjæt/
nasihat,[nasihat̚]
xalq,[χɑɫɡ]
tilla,/ˈtiʎa̝/
karlik,/ˈkar.lik/
соат,/soʔat/
фикр,/fikr/
savol,/sæˈwɒl/
malay,/ˈmalaj/
sabab,/sabab/
manfaat,[män.fä.ʔät̚]
barot,/ˈbaɾut/
simpatiya,"/simpaˈtija/ [sim.paˈti.ja]"
mashina,/maˈʃina/
Italiya,/ʔì.táː.lí.jà/
zarb,/zaʁb/
qiz,/qiz/
oʻgʻil,/o.ʁil/
saf,/ˈsaf/
olmoq,[ɒ̝l.mɒ̝q]
boʻlmoq,/bol.mɒq/
kelmoq,/kɛl.mɒq/
qilmoq,/qil.mɒq/
bilmoq,/bɪl.mɒq/
Dubay,/dy.bɛ/
pilik,/ˈpi.lik/
salib,/ˈsalib/
Eron,/ɛ.rɒn/
hamla,/ˈhamla/
sihat,[si.hat]
хумс,/xʊms/
adolat,/a.dɒ.lat/
amirlik,/a.mir.lik/
ajab,/ʔad͡ʒab/
osh,/oʃ/
pornografiya,/pɔr.nɔˈɡra.fɪja/
pedagogika,[ˈpɛdaɡoɡɪka]
Аллоҳ,/alloh/
уйғур,/ujɣur/
oʻzbek,/ozˈbek/
Islandiya,/ʔisˈlandia/
pirog,/pɪroːɡ/
Serbiya,/ˈseɾbia/
talab,/ˈta.lap/
халифа,[xɐˈlʲifə]
sher,/ʃɛr/
sifat,/ˈsifat/
Parij,/ˈpɑ.ɾiʒ/
kema,/kèꜛmá/
topograf,[ˈtopoɡraf]
тараф,[tɑˈrɑf]
safar,/ˈsafar/
choy,/t͡ʃɔj/
aragonit,[ˈaraɡonɪt]
tabiat,/taˈbiat/
immunitet,/im.muˈɲi.tɛt/
hasad,[ˈhɒʃɒd]
dabba,/ɖɐbˈbɑ/
قۇش,/quʃ/
kontur,/ˈkontur/
biya,/bí.jà/
grammatika,/ɡ̊rɑmˈmɑtikɑ/
ayni,/ˈaj.nɪ/
unsur,[ˈʊnsʊr]
бу,[buˑ˧]
bolta,/ˈbolta/
manba,/mãba/
Oʻ,/o/
oʻ,/o/
Gʻ,/ʁ/
gʻ,/ʁ/
shart,/ʃɑːt/
salom,"/ˈsalom/ [ˈs̪a.l̪om]"
қ,/kʰ/
majlis,/ˈmɑːd͡ʒlɪs/
choch,/t͡ʃot͡ʃ/
jussa,[ˈjuʃːɒ]
umid,/ʔuˈmid/
doira,[ˈdojɾɐ]
gof,/ko˧˥/
umra,/ʔúm.ráː/
-ий,/ˈiː/
Gayana,/ɡajana/
arslon,/ars.lɒn/
korol,/qʰoɾol/
vabo,/ˈvabo/
uzum,/uˈzum/
miya,[mìjá]
Halab,/hɑːˈlɑb/
Venesuela,[ʋʲɛnʲɛsʊ.ɛˈlɐ]
akula,/aˈku.la/
hadis,/ˈhadis/
qatra,/ˈʔat.ra/
ajam,/ǎːjam/
ҳ,/ħ/
burga,/ˈbuɾɡa/
хамса,[xɐmˈsa]
Қоҳира,/qohira/
oʻn,/ʔon/
tuzum,/tuˈzum/
muflis,/muflis/
саҳро,/sahro/
-siz,/siz/
karam,/ˈka.ram/
yordam,-dɑm
bogʻ,/bɒʁ/
soʻm,/som/
Qirgʻiziston,/qiɾʁizistɒn/
Afgʻoniston,[aɸ.ʁɒn.ɪs.t̪ɒn]
yomgʻir,/jɒm.ʁir/
yoʻl,/jol/
soʻz,/soz/
oʻt,/ot/
koʻl,/kol/
koʻk,/kok/
boʻri,/boˈɾi/
Oʻzbekiston,/oz.be.kis.tɒn/
makon,/ˈmɑ.koːn/
mudir,-ɪə(ɹ)
doir,/d̪ˠeɾʲ/
sof,/sɔf/
qalay,[ɡɑˈɫɑj]
ruku,[ˈruku]
marmar,/marmar/
neft,[neft]
kof,/ˈkofː/
харита,/xarita/
pulmonolog,/pul.mɔˈnɔ.lɔk/
xat,/kɑt/
fazo,/ˈfazo/
xato,[ˈʃa.tu]
rul,/rʏl/
-di,/-tɪ̀/
yetti,[ˈjɛtɪ]
olti,/ɒl.ti/
toʻrt,/tort/
Rossiya,/raˈsʲija/
singil,/siˈŋil/
zol,/zɔl/
monolit,/mɔˈnɔ.lit/
kompyuter,/komˈpjutəɾ/
Дубай,[doˈbaj]
taraf,/taˈɾaf/
qof,/ˈkof/
qadim,/ʔaˈdiːm/
qasam,/ˈʔa.sam/
anor,/ˈʔanoɾ/
sado,[ˈsado]
restoran,/ˈrestorɑn/
vatt,/vaht/
ipak,/îpaːk/
zont,-ɔnt
skripka,/ˈskripkɑ/
zavod,[zɑˈvot]
sulh,/sulx/
katet,[kæ.t̪et̪]
kardiolog,[ˈkardɪjolok]
Gvatemala,/ˈkvaːt(ʰ)ɛːˌmaːla/
Turkiya,/tuɾˈkia/
Афғонистон,/afɣonisˈton/
daftar,"/dafˈtar/ [dʌfˈtʌɾ]"
behi,/behi/
-ga,/ɡɑ/
tabib,/ˈta.bib/
-chi,/t͡ʃi/
topografik,[tɔ.pɔɡ.ɾɑ.fic]
etnik,[ˈɛt̚nɪk̚]
yemoq,/je.mɒq/
qimiz,[qɨmɨz]
eman,/eman/
fason,/fasɔ̃/
kitob,[kʲɪ̥̆.t̪ɒ̝b]
araq,/ɑːˈɾɑːq/
loy,/lɔɪ/
ayn,/aɪn/
aql,/ɑːql/
ayol,/ʔɑ̀jòl/
odam,-dɑm
kishi,/ki.ʃi/
katta,/ˈkɑt.tɑ/
tuxum,/ˈtuːk.sum/
chechak,[t͡ʃe̞.t͡ʃækʲ]
oʻrmon,[orˈmɒn]
mulk,/ˈmulʲk/
ozodlik,/ɒ.zɒd.lik/
ozod,/ɒ.zɒd/
hikmat,/ˈhɪkmat̚/
hamma,/ˈxɑm.mɑ/
viloyat,/ʋi.lɒ.jat/
vazir,/ʋa.zir/
Покистон,/pokisˈton/
davlat,/daʋ.lat/
oltin,/ɒl.tɪn/
jahon,/d͡ʒa.hɒn/
dunyo,/dʊn.jɒ/
olam,[ˈoː.ɫãː]
qishloq,/qɨʃ.lɒq/
shahar,/ʃa.har/
tezlik,[tezˈlik]
yana,/ˈjɑː.nə/
koʻp,/kop/
adabiyot,[æ.d̪æ.bi.jɒ̝t̪]
sigir,-ɪiːjɪr
eshak,/eˈʃak/
bahor,/ba.hɒr/
kuz,/kʊz/
yoz,/ˈjoz/
buyuk,[bʊˈjʊk̚]
ogʻir,/ɒ.ʁir/
meva,[ˈme.βə]
shakar,/ʃaˈkar/
osmon,/ɒs.mɒn/
olov,[ˈolof]
sovuq,[sovʊq]
yil,/jil/
soʻzlik,/soz.lik/
yaxshi,/jaχ.ʃi/
yangi,/jæŋˈɡi/
oq,/oˤ/
teri,"/təˈri/ [t̪əˈri]"
qon,/qɒn/
qanot,/qa.nɒt/
soch,[ˈsox]
yurak,/ˈjuɾak/
туз,[tus]
asos,[ˈa.zus]
metabolizm,/mɛ.taˈbɔ.lizm/
qalb,/ʔalp/
Jibuti,/ʒiˈbu.t͡ʃi/
furgon,[ˈfurɡon]
yulduz,[yʊldʊz̥]
alif,/a.lɪf/
луғат,/luɣat/
Эрон,/eron/
praktika,[ˈpraktɪka]
astronomiya,/ʔastɾonoˈmia/
Самарқанд,/samarqand/
falsafa,/fál.sá.fàː/
Ekvador,/ěkʋaːdor/
лола,/lola/
jazo,/ˈʒa.zu/
дунё,/dunjo/
modda,/ˈmɔɖ.ɖa/
-li,/-li/
savat,[ˈʃɒvɒt]
ip,[ipʲ]
sirka,[ˈsɪrka]
badan,/ˈbadan/
pemza,[ˈpɛmza]
Арманистон,/armanisˈton/
тақвим,/taqvim/
сафар,/safar/
vanilin,[ˈvanɪlɪn]
idda,/ʔíd.dàː/
minbar,/ˈmɪm.bar/
nuqta,/ˈnʊktə/
Sankt-Peterburg,"[sajŋ̟˧˧ pe˧˧ tɛk̚˧˦ ʔɓuə˧˧]"
daraja,/dá.rá.(d)ʒàː/
туфли,[ˈtuflʲɪ]
suyak,"/ˈsujak/ [ˈs̪u.jɐk]"
kasal,"/kaˈsal/ [kʌˈsʌl]"
faol,/fˠeːlˠ/
bilim,/biˈlim/
-lik,[lic]
quyruq,[ɡujˈruɣ]
tarix,[tɑˑˈriχ]
respublika,/ɾesˈpub.li.kɑ/
боғ,/boɣ/
havo,/ˈɦaː.voː/
tahsil,/tahˈsil/
artikl,[ˈartɪkl̩]
rais,/raˈis/
Tayvan,/tɑjvɑn/
Konstantinopol,[ˈkonstantɪnopol]
dard,[ˈdart]
ekspert,/ˈekspert/
flamand,/fla.mɑ̃/
bino,/ˈbi.no/
radioaktiv,/radjoaktiːv/
yagona,/jɑˈɡoʊnə/
olcha,/ˈɔl.xa/
karamel,[ˈkaramɛl]
ۋ,"/waw ˌyʃ noˈqat/"
gil,/ɣɪl/
teatr,/ˈtɛ.atr/
gerb,-ɜː(ɹ)b
zarar,/zaˈɾaɾ/
tamiz,/taˈmiθ/
bek,/bɛk/
sigara,/si.ɡɑ.ɾɑ/
piyano,/piˈano/
Chikago,/tʃi.kæ.ɡo/
abbreviatura,/ab.bre.vjaˈtu.ra/
sayt,[sɑjt]
sinonim,/sinɔˈnim/
kontrast,[ˈkontrast]
nordon,/ˈnorːton/
vov,/vɔv/
nafas,/næˈɸæs/
hakim,[hɑːˈkim]
besh,/bɛʃ/
galaktika,/ɡalǎktika/
uch,[ˈux]
Nukus,[nʊ.kʲʊs]
vanna,/ˈʋɑnːɑ/
-lar,/ɫɑɾ/
-im,[ɪm]
askar,/asˈkɛə(ɹ)/
kalit,[ˈkalɪt]
sokin,/ˈsɔkin/
eston,/esˈton/
katalan,/ˈkatɑːˈlɑːn/
uy,/ˈui/
harf,/harf/
kantata,/ˈkɑntɑtɑˣ/
spektakl,/ˈspɛk.takl/
orol,[ˈɔrɔl]
nafar,/ˈnaːvar/
parametr,[ˈparamɛtr̩]
pianino,[ˈpɪjaniːno]
qora,/qɒˈɾa/
tomat,"/to³³ mat⁴/"
marta,[ˈmar.tə]
stul,[stuɫ]
madh,/mað/
bilan,/bi.lɑ̃/
bitta,/ˈbit.ta/
iroda,[ˈirodɒ]
organizm,/ɔrˈɡa.ɲizm/
maktab,/ˈmaktab/
vakil,/vəˈkiːl/
arab,"/aˈrab/ [ʔʌˈɾʌb]"
apteka,/apˈtɛ.ka/
algoritm,/ɑlɡ̊oˈritm/
pirat,/piraːt/
Nikaragua,[ˈnɪkaraɡua]
azal,/as̻al/
نا,[nɔː]
ular,/u.lar/
sonet,[suˈnɛt]
rozmarin,[rozmaˈrin]
sarkofag,/ˌsɑːɡoˈfæˀj/
markiza,/marˈki.za/
markiz,/ˈmaʁkis/
rizo,/ˈrizo/
fabrika,[ˈfabrɪka]
noma,/ˈnəʊmə/
Meksika,[ˈmʲɛksʲɪkɐ]
lola,/ˈlola/
astrolog,[ˈastrolok]
bulut,/bʊlʊt/
zakon,/zaˈkɔn/
Antarktida,[ˈantarktɪda]
pomidor,/pɔˈmi.dɔr/
tuhmat,/tuhˈmæt/
bayram,/bajˈram/
Mozambik,[ˈmozambɪk]
Lesoto,/leˈsoto/
be-,/bɪ/
akupunktura,[ˈakupuŋktura]
prezident,[ˈprɛzɪdɛnt]
akrobatika,[ˈɒkrobɒtikɒ]
gimnastika,/ɡimnǎstika/
anketa,[ˈaŋkɛta]
yoki,/jɒ.ki/
kelin,/kɛ.lɪn/
muzika,[ˈmuzɪka]
kabi,/ˈka.bi/
granata,/ɡraˈna.ta/
hissa,/ˈhisːɑ/
homofon,[ˈɦomofon]
iyun,/ī.jũ̀/
dekabr,[deˈkabr̥̩]
yanvar,/jɑnˈvɑr/
muz,/ˈmuz/
nuga,/ˈnuɡ̊ɑ/
tole,/tol/
kuch,/ˈkux/
kush,/kʊʃ/
sklad,[ˈsklat]
burun,[buˈrun]
alam,/ˈʔalam/
trubka,[ˈtrupka]
manti,/ˈmanti/
no-,[ˌno]
Litva,[ˈlɪtva]
-cha,/jə/
juma,/ˈxuma/
shisha,/ˈʃiːʃə/
harakat,/ˈhɑrɑkɑt/
qul,[ɡuɫ]
Lola,/ˈlola/
одам,[ˈodəm]
fizika,/fiˈzika/
osi,/ˈɔ.zi/
mim,[ˈmim]
tuman,[tuˈmɑn]
mebel,/ˈmebəl/
pul,/pul/
fevral,/fevˈrɑl/
noyabr,/noˈjɑbr/
limon,/li.mɔ̃/
kotlet,/ˈkɔ.tlɛt/
konsul,"/ˈkonsul/ [ˈkon̪.sul̪]"
kommunizm,[komuˈnizm]
klinika,"/ˈklinika/ [ˈkl̪i.n̪i.ka]"
aprel,/ɑpˈrel/
kategoriya,"/kateɡoˈɾija/ [kɐ.t̪e.ɡoˈɾ̪i.jɐ]"
kapitalizm,/ka.piˈta.lizm/
karta,[ˈkarta]
sevgi,[sevˈɟi]
ikki,/ˈɪʰtʃːɪ/
teng,-ɛŋɡ
keng,[ˈkeŋ˦]
okean,/okěaːn/
rakovina,[ˈrakovɪna]
nerv,[ˈnɛrf]
ingliz,/iŋ.liz/
vatan,/vaˈtan/
avtobus,/ɑfˈtoˌbʊs/
suv,[su(ˑ)v]
ideogramma,[ˈidɛoɡrɒmːɒ]
korund,[ˈkorunt]
zang,/zɑŋ/
бир,[bir]
nol,/nɔl/
tuya,"/tuˈjaʔ/ [tuˈjaʔ]"
banan,/ba.naːn/
kabel,/ˈkʌbel/
Amina,/ʔá.míː.nà/
pentagramma,[ˈpɛntɒɡrɒmːɒ]
metall,[məˈtaʎ]
Vatikan,/ˈvɑtikɑn/
Toshkent,/tɒʃ.kɛnt/
krab,[ˈkrap]
jism,/ˈd͡ʒɪzəm/
temperatura,/tempeɾaˈtuɾa/
fitna,/ˈfɪʰtna/
jild,/jɪlt/
davo,/ˈda.vo/
tamal,/ˈtamal/
universitet,[uniʋaɐ̯siˈtˢeˀd̥]
alban,/ˈalbən/
talaba,"/talaˈba/ [ta.l̪aˈba]"
rajo,/ˈrajo/
шоколад,[ʃo̟koˈɫat]
ʻ,/ʔ/
сув,/ˈstuː/
-dor,[ɫ⁓l]
kurd,[ˈkurt]
samovar,/ˈsæməvɑː(ɹ)/
krem,/kʰrɛːm/
Finlandiya,/finˈɫɑndijɑ/
bola,-əʊlə
aks,/æks/
nok,/nok/
rus,/rœs/
balo,"/ˈbalo/ [ˈba.l̪o]"
duk,/duk/
matros,[ˈmat̚.rɔs]
shod,/ʃɒd/
soha,[ˈʃoɦɒ]
hissi,/ˈhisːi/
soldat,[sulˈdat]
asar,/aˈsaɾ/
ajal,/ˈad͡ʒal/
ota,/ˈota/
guruh,/ɡuruh/
umum,/ˈumum/
