word,ipa
հյուսիս-արևմուտք,"/hjuˈsis ɑɾevˈmutkʰ/"
հյուսիս-արևելք,"/hjuˈsis ɑɾeˈvelkʰ/"
ուշացում,/uʃɑˈt͡sʰum/
քաջնազար,/kʰɑd͡ʒnɑˈzɑɾ/
գովելի,/ɡoveˈli/
դասդասել,/dɑsdɑˈsel/
դասակարգել,/dɑsɑkɑɾˈɡel/
մասնավորել,/mɑsnɑvoˈɾel/
տեսակավորել,/tesɑkɑvoˈɾel/
վերանվանել,/veɾɑnvɑˈnel/
վերակոչել,/veɾɑkoˈt͡ʃʰel/
ճերմակեցնել,/t͡ʃeɾmɑket͡sʰˈnel/
սպիտակեցնել,/spitɑket͡sʰˈnel/
սպիտակացնել,/spitɑkɑt͡sʰˈnel/
սպիտականալ,/spitɑkɑˈnɑl/
սպիտակել,/spitɑˈkel/
ճերմակացնել,/t͡ʃeɾmɑkɑt͡sʰˈnel/
ճերմականալ,/t͡ʃeɾmɑkɑˈnɑl/
ճերմակել,/t͡ʃeɾmɑˈkel/
ալեհեր,/ɑleˈheɾ/
գաղտնագրություն,/ɡɑχtnɑɡɾuˈtʰjun/
գաղտնիություն,/ɡɑχtniuˈtʰjun/
ծածկագիտություն,/t͡sɑt͡skɑɡituˈtʰjun/
ծածկագիր,/t͡sɑt͡skɑˈɡiɾ/
վիրապ,/viˈɾɑp/
անջուր,/ɑnˈd͡ʒuɾ/
խորունկ,/χoˈɾunk/
պարտապան,/pɑɾtɑˈpɑn/
երախտապարտ,/jeɾɑχtɑˈpɑɾt/
պարտական,/pɑɾtɑˈkɑn/
քրիստոնեական,/kʰɾistoneɑˈkɑn/
քրիստոնեացնել,/kʰɾistoneɑt͡sʰˈnel/
քրիստոնեանալ,/kʰɾistoneɑˈnɑl/
քրիստոնեացում,/kʰɾistoneɑˈt͡sʰum/
առաքելական,/ɑrɑkʰelɑˈkɑn/
արտահանել,/ɑɾtɑhɑˈnel/
ներածել,/neɾɑˈt͡sel/
ներմուծել,/neɾmuˈt͡sel/
իբրև,/ibˈɾev/
արգավանդություն,/ɑɾɡɑvɑnduˈtʰjun/
բերրիություն,/beɾɾiuˈtʰjun/
բեղմնավոր,/beʁmnɑˈvoɾ/
բեղմնավորություն,/beʁmnɑvoɾuˈtʰjun/
բեղունություն,/beʁunuˈtʰjun/
դիցուհի,/dit͡sʰuˈhi/
արանք,/ɑˈɾɑnkʰ/
նեղսրտել,/neχsəɾˈtel/
մեղմասացություն,/meʁmɑsɑt͡sʰuˈtʰjun/
էվֆեմիզմ,/evfeˈmizm/
տակնուվրայություն,/tɑknuvəɾɑjuˈtʰjun/
լուսամփոփ,/lusɑmˈpʰopʰ/
բուրավետ,/buɾɑˈvet/
դուրեկան,/duɾeˈkɑn/
դասարանային,/dɑsɑɾɑnɑˈjin/
դասարանական,/dɑsɑɾɑnɑˈkɑn/
գրավոր,/ɡəɾɑˈvoɾ/
քառատող,/kʰɑrɑˈtoʁ/
թելադրություն,/tʰelɑdəɾuˈtʰjun/
գեմոլոգիա,/ɡemoloɡiˈɑ/
գնահատում,/ɡənɑhɑˈtum/
կրկնողություն,/kəɾknoʁuˈtʰjun/
դաստիարակել,/dɑstiɑɾɑˈkel/
հիշատակել,/hiʃɑtɑˈkel/
նմանապես,/nəmɑnɑˈpes/
դուդուկահարուհի,/dudukɑhɑɾuˈhi/
կատարելագործություն,/kɑtɑɾelɑɡoɾt͡suˈtʰjun/
անթերիություն,/ɑntʰeɾiuˈtʰjun/
կատարելություն,/kɑtɑɾeluˈtʰjun/
աստվածային,/ɑstvɑt͡sɑˈjin/
չորահաց,/t͡ʃʰoɾɑˈhɑt͡sʰ/
գալետ,/ɡɑˈlet/
յուղալի,/juʁɑˈli/
յուղոտ,/juˈʁot/
խաշլամա,/χɑʃlɑˈmɑ/
ավատական,/ɑvɑtɑˈkɑn/
հիերոգլիֆ,/hieɾoɡˈlif/
լարախաղացություն,/lɑɾɑχɑʁɑt͡sʰuˈtʰjun/
լարախաղաց,/lɑɾɑχɑˈʁɑt͡sʰ/
իրականացում,/iɾɑkɑnɑˈt͡sʰum/
ձեռնարկել,/d͡zernɑɾˈkel/
Սիմքեշյան,/simkʰeˈʃjɑn/
թամահ,/tʰɑˈmɑh/
բիձա,/biˈd͡zɑ/
ըլել,/əˈlel/
հայիֆ,/hɑˈjif/
ըդ,/əd/
ըդման,/ədˈmɑn/
ջուխտ,/d͡ʒuχt/
արքայածաղիկ,/ɑɾkʰɑjɑt͡sɑˈʁik/
խարաբա,/χɑɾɑˈbɑ/
զաիֆնալ,/zɑifˈnɑl/
զայիֆնալ,/zɑjifˈnɑl/
զայիֆ,/zɑˈjif/
զաիֆ,/zɑˈif/
բազի,/bɑˈzi/
մունիցիպալիտետ,/munit͡sʰipɑliˈtet/
Պազարճյան,/pɑzɑɾˈt͡ʃjɑn/
էսիկ,/eˈsiɡ/
Համուրճյան,/hɑmuɾˈt͡ʃjɑn/
քաղաքապետություն,/kʰɑʁɑkʰɑpetuˈtʰjun/
Բեզիրջյան,/beziɾˈd͡ʒjɑn/
Պեզիրճյան,/peziɾˈt͡ʃjɑn/
Ճեվահիրճյան,/t͡ʃevɑhiɾˈt͡ʃjɑn/
նախահավելված,/nɑχɑhɑvelˈvɑt͡s/
ասիկա,/ɑsiˈɡɑ/
ասիկ,/ɑˈsiɡ/
կոմպարտիա,/kompɑɾtiˈɑ/
կոմկուսակցություն,/komkusɑkt͡sʰuˈtʰjun/
կոմկուս,/komˈkus/
քով,/kʰov/
թասակ,/tʰɑˈsɑk/
Իտարեճյան,/itɑɾeˈt͡ʃjɑn/
ոսկեձուկ,/voskeˈd͡zuk/
դին,/din/
փանդ,/pʰɑnd/
դալլաք,/dɑlˈlɑkʰ/
հայտէ,/ˈhɑjde/
թոն,/tʰon/
սոկ,/sok/
թոնային,/tʰonɑˈjin/
կասկածամտորեն,/kɑskɑt͡sɑmətoˈɾen/
հանդգնորեն,/hɑndəɡnoˈɾen/
հայտնագործել,/hɑjtnɑɡoɾˈt͡sel/
անսպասելիորեն,/ɑnspɑselioˈɾen/
սպասելի,/spɑseˈli/
ձյունածածկ,/d͡zjunɑˈt͡sɑt͡sk/
տեղավորել,/teʁɑvoˈɾel/
կոկիկություն,/kokikuˈtʰjun/
նրբագեղություն,/nəɾbɑɡeʁuˈtʰjun/
էլեգանտություն,/eleɡɑntuˈtʰjun/
նրբագեղ,/nəɾbɑˈɡeʁ/
էլեգանտ,/eleˈɡɑnt/
կտավ,/kəˈtɑv/
պարապություն,/pɑɾɑpuˈtʰjun/
խնայողություն,/χənɑjoʁuˈtʰjun/
երշիկեղեն,/jeɾʃikeˈʁen/
ծաղրանկարչուհի,/t͡sɑʁɾɑnəkɑɾt͡ʃʰuˈhi/
նկարչուհի,/nəkɑɾt͡ʃʰuˈhi/
ծաղրանկարիչ,/t͡sɑʁɾɑnəkɑˈɾit͡ʃʰ/
տանթէլ,/dɑnˈtel/
միավորել,/miɑvoˈɾel/
Սիրքեճյան,/siɾkʰeˈt͡ʃjɑn/
գինովություն,/ɡinovuˈtʰjun/
ափսոսալ,/ɑpʰsoˈsɑl/
բիլիարդ,/biliˈɑɾd/
ճշտապահություն,/t͡ʃəʃtɑpɑhuˈtʰjun/
ճշտապահորեն,/t͡ʃəʃtɑpɑhoˈɾen/
իրագործել,/iɾɑɡoɾˈt͡sel/
արդուզարդ,/ɑɾtʰuˈzɑɾtʰ/
անամուսին,/ɑnɑmuˈsin/
գողուհի,/ɡoʁuˈhi/
նախարարուհի,/nɑχɑɾɑɾuˈhi/
անհատական,/ɑnhɑtɑˈkɑn/
ոչ-ոքի,"/vot͡ʃʰ oˈkʰi/"
բախտավոր,/bɑχtɑˈvoɾ/
գծուծ,/ɡəˈt͡sut͡s/
կծծիություն,/kət͡st͡siuˈtʰjun/
կծծի,/kət͡sˈt͡si/
ժլատություն,/ʒəlɑtuˈtʰjun/
բլյատ,/bljɑt/
կակա,/kɑˈkɑ/
խինկալ,/χinˈkɑl/
յաման,/jɑˈmɑn/
լորձաթաղանթ,/loɾd͡zɑtʰɑˈʁɑntʰ/
վայրենանալ,/vɑjɾenɑˈnɑl/
պրոդյուսեր,/pɾodjuˈseɾ/
տաքացնել,/tɑkʰɑt͡sʰˈnel/
խելոքանալ,/χelokʰɑˈnɑl/
անդառնալի,/ɑndɑrnɑˈli/
տաքանալ,/tɑkʰɑˈnɑl/
ջերմանալ,/d͡ʒeɾmɑˈnɑl/
մասնագիտացում,/mɑsnɑɡitɑˈt͡sʰum/
մասնագիտացնել,/mɑsnɑɡitɑt͡sʰˈnel/
մասնագիտանալ,/mɑsnɑɡitɑˈnɑl/
վարպետանալ,/vɑɾpetɑˈnɑl/
հմտանալ,/həmtɑˈnɑl/
մասնագիտական,/mɑsnɑɡitɑˈkɑn/
մասնագիտաբար,/mɑsnɑɡitɑˈbɑɾ/
մասնագիտորեն,/mɑsnɑɡitoˈɾen/
անհամար,/ɑnhɑˈmɑɾ/
անհաշիվ,/ɑnhɑˈʃiv/
ծույլիկ,/t͡sujˈlik/
հնադարյան,/hənɑdɑˈɾjɑn/
դասել,/dɑˈsel/
խելագարանոց,/χelɑɡɑɾɑˈnot͡sʰ/
հանգցնել,/hɑnkʰt͡sʰ(ə)ˈnel/
կոսմետիկական,/kosmetikɑˈkɑn/
կոսմետիկա,/kosmetiˈkɑ/
մանրամասնություն,/mɑnɾɑmɑsnuˈtʰjun/
ձերա,/d͡zeˈɾɑ/
Գալճյան,/ɡɑlˈt͡ʃjɑn/
ապաշխարհել,/ɑpɑʃχɑˈɾel/
անբոքսինգ,/ɑnbokʰˈsinɡ/
ապափաթեթավորում,/ɑpɑpʰɑtʰetʰɑvoˈɾum/
Քալիֆորնիա,/kʰɑliˈfoɾnjɑ/
կարպետ,/kɑɾˈpet/
ռանդոմ,/rɑnˈdom/
տելեվիզր,/televizəɾ/
ձիագող,/d͡ziɑˈɡoʁ/
եղեռնադատ,/jeʁernɑˈdɑt/
անհամաձայնություն,/ɑnhɑmɑd͡zɑjnuˈtʰjun/
ազատախոս,/ɑzɑtɑˈχos/
տեկտոնիկա,/tektoniˈkɑ/
ադաշ,/ɑˈdɑʃ/
աբլա,/ɑbˈlɑ/
արտահոսել,/ɑɾtɑhoˈsel/
պատմագիր,/pɑtmɑˈɡiɾ/
դդմագլուխ,/dədmɑɡəˈluχ/
բթամիտ,/bətʰɑˈmit/
տկարություն,/təkɑɾuˈtʰjun/
թուլություն,/tʰuluˈtʰjun/
անհամաձայն,/ɑnhɑmɑˈd͡zɑjn/
ապակենտրոնանալ,/ɑpɑkentɾonɑˈnɑl/
ուռա,/uˈrɑ/
ալաճա,/ɑlɑˈt͡ʃɑ/
աննկարագրելիորեն,/ɑnnəkɑɾɑɡɾelioˈɾen/
աննկարագրելի,/ɑnnəkɑɾɑɡɾeˈli/
աքսեսուար,/ɑkʰsesuˈɑɾ/
բեմական,/bemɑˈkɑn/
արագացնել,/ɑɾɑɡɑt͡sʰˈnel/
շաբաթական,/ʃɑpʰɑtʰɑˈkɑn/
շեդևր,/ʃedevəɾ/
գլուխգործոց,/ɡəluχɡoɾˈt͡sot͡sʰ/
արտաշնչել,/ɑɾtɑʃənˈt͡ʃʰel/
ներշնչել,/neɾʃənˈt͡ʃʰel/
գեղագրություն,/ɡeʁɑɡɾuˈtʰjun/
վավերացնել,/vɑveɾɑt͡sʰˈnel/
սրբագրիչ,/səɾbɑɡəˈɾit͡ʃʰ/
ամբողջապես,/ɑmboχt͡ʃʰɑˈpes/
ամբողջովին,/ɑmboχt͡ʃʰoˈvin/
անհասկանալի,/ɑnhɑskɑnɑˈli/
վերնալ,/veɾˈnɑl/
հասցեագրել,/hɑst͡sʰeɑɡˈɾel/
վարար,/vɑˈɾɑɾ/
մազոտ,/mɑˈzot/
բրդոտ,/bəɾˈdot/
կլկլալ,/kəlkəˈlɑl/
կլկլացնել,/kəlkəlɑt͡sʰˈnel/
ընկերանալ,/ənkeɾɑˈnɑl/
թռչնիկ,/tʰərt͡ʃʰˈnik/
թռչնակ,/tʰərt͡ʃʰˈnɑk/
շրջապատել,/ʃəɾd͡ʒɑpɑˈtel/
ծաղկազարդ,/t͡sɑχkɑˈzɑɾtʰ/
անհանգստություն,/ɑnhɑnɡəstuˈtʰjun/
սթրես,/stʰɾes/
մեղմացնել,/meʁmɑt͡sʰˈnel/
մեղմել,/meʁˈmel/
խրել,/χəˈɾel/
բրդուճ,/bəɾˈtʰut͡ʃ/
Մինեճյան,/mineˈt͡ʃjɑn/
սյուրպրիզ,/sjuɾpˈɾiz/
բռնկվել,/bərənkˈvel/
բռնկել,/bərənˈkel/
անսպասելի,/ɑnspɑseˈli/
բարգավաճում,/bɑɾɡɑvɑˈt͡ʃum/
ապշեցնել,/ɑpʃet͡sʰˈnel/
մարզվել,/mɑɾzəˈvel/
հորոսկոպ,/hoɾosˈkop/
մարզել,/mɑɾˈzel/
տխրել,/təχˈɾel/
սրբատեղ,/səɾpʰɑˈteʁ/
սրբավայր,/səɾpʰɑˈvɑjɾ/
վիպակ,/viˈpɑk/
մանավանդ,/mɑnɑˈvɑnd/
շռայլել,/ʃərɑjˈlel/
գժվել,/ɡəʒˈvel/
խելագարել,/χelɑɡɑˈɾel/
խելագարվել,/χelɑɡɑɾˈvel/
շահում,/ʃɑˈhum/
ձայնագրել,/d͡zɑjnɑɡˈɾel/
տեսագրել,/tesɑɡˈɾel/
պոեզիա,/poeziˈɑ/
անմարդ,/ɑnˈmɑɾtʰ/
մենակություն,/menɑkuˈtʰjun/
հեկեկալ,/hekeˈkɑl/
արտացոլել,/ɑɾtɑt͡sʰoˈlel/
լսողություն,/ləsoʁuˈtʰjun/
խորապես,/χoɾɑˈpes/
մրթմրթալ,/məɾtʰməɾˈtʰɑl/
անզգուշություն,/ɑnzɡuʃuˈtʰjun/
զգուշություն,/zɡuʃuˈtʰjun/
փշոտ,/pʰəˈʃot/
քնքուշ,/kʰənˈkʰuʃ/
հմայություն,/həmɑjuˈtʰjun/
հմայիչ,/həmɑˈjit͡ʃʰ/
անթարգմանելի,/ɑntʰɑɾkʰmɑneˈli/
դարձվածաբանություն,/dɑɾt͡sʰvɑt͡sɑbɑnuˈtʰjun/
թատերագիտություն,/tʰɑteɾɑɡituˈtʰjun/
կենսաքիմիա,/kensɑkʰimiˈɑ/
ինֆորմատիկա,/infoɾmɑtiˈkɑ/
կետադրել,/ketɑdˈɾel/
ռազմագիտություն,/rɑzmɑɡituˈtʰjun/
վիմագրություն,/vimɑɡɾuˈtʰjun/
քաղաքագիտություն,/kʰɑʁɑkʰɑɡituˈtʰjun/
բնախոսություն,/bənɑχosuˈtʰjun/
անվանագիտություն,/ɑnvɑnɑɡituˈtʰjun/
օնոմաստիկա,/onomɑstiˈkɑ/
շինարարություն,/ʃinɑɾɑɾuˈtʰjun/
բարոյագիտություն,/bɑɾojɑɡituˈtʰjun/
երբևէ,/ˈjeɾpʰeve/
աշխատակցուհի,/ɑʃχɑtɑkt͡sʰuˈhi/
հոգնեցուցիչ,/hokʰnet͡sʰuˈt͡sʰit͡ʃʰ/
ճամփորդություն,/t͡ʃɑmpʰoɾtʰuˈtʰjun/
զնգալ,/zənˈɡɑl/
շրջագայել,/ʃəɾd͡ʒɑɡɑˈjel/
ունևոր,/uneˈvoɾ/
հարստանալ,/hɑɾəstɑˈnɑl/
լուսանշան,/lusɑnəˈʃɑn/
մտավախություն,/mətɑvɑχuˈtʰjun/
բարկացնել,/bɑɾkɑt͡sʰˈnel/
անհարգալից,/ɑnhɑɾɡɑˈlit͡sʰ/
պարտաճանաչ,/pɑɾtɑt͡ʃɑˈnɑt͡ʃʰ/
բաժանորդագրվել,/bɑʒɑnoɾtʰɑɡəɾˈvel/
հակակրելի,/hɑkɑkɾeˈli/
ձախորդություն,/d͡zɑχoɾtʰuˈtʰjun/
բացիկ,/bɑˈt͡sʰik/
Քիրեճճյան,/kʰiɾet͡ʃˈt͡ʃjɑn/
սալմաստեցի,/sɑlmɑsteˈt͡sʰi/
գոթ,/ɡotʰ/
խմբակային,/χəmbɑkɑˈjin/
խնդալ,/χənˈdɑl/
Էյնշտեյն,/ejnʃˈtejn/
էսման,/esˈmɑn/
թենեսին,/tʰeneˈsin/
նիհոնիում,/nihoˈnjum/
մոսկովիում,/moskoˈvjum/
լիվերմորիում,/liveɾmoˈɾjum/
անտրամաբանական,/ɑnt(ə)ɾɑmɑbɑnɑˈkɑn/
ֆլերովիում,/fleɾoˈvjum/
Ֆեներճյան,/feneɾˈt͡ʃjɑn/
Ֆանարջյան,/fɑnɑɾˈd͡ʒjɑn/
վիրավորական,/viɾɑvoɾɑˈkɑn/
անընդմեջ,/ɑnəntʰˈmet͡ʃʰ/
վարչակարգ,/vɑɾt͡ʃʰɑˈkɑɾkʰ/
հիբրիդային,/hibɾidɑˈjin/
ինստիտուցիոնալ,/institut͡sʰjoˈnɑl/
լրատվական,/ləɾɑtvɑˈkɑn/
հայտնիություն,/hɑjtniuˈtʰjun/
դավադրապաշտական,/dɑvɑd(ə)ɾɑpɑʃtɑˈkɑn/
պոպուլիստական,/populistɑˈkɑn/
կոմպետենտություն,/kompetentuˈtʰjun/
գլոբալ,/ɡəloˈbɑl/
բևեռացվածություն,/beverɑt͡sʰvɑt͡suˈtʰjun/
արժեզրկում,/ɑɾʒezəɾˈkum/
փորձագիտական,/pʰoɾt͡sʰɑɡitɑˈkɑn/
պրոբկա,/pɾobˈkɑ/
պռոբկա,/probˈkɑ/
բաժակաճառ,/bɑʒɑkɑˈt͡ʃɑr/
դես,/des/
աղավնատուն,/ɑʁɑvnɑˈtun/
Սյուլյուքճյան,/sjuljukʰˈt͡ʃjɑn/
կուրտկա,/kuɾtˈkɑ/
հոգեբուժարան,/hokʰebuʒɑˈɾɑn/
կաթալ,/kɑˈtʰɑl/
կաթել,/kɑˈtʰel/
Տյոշեմեճյան,/tjoʃemeˈt͡ʃjɑn/
ստուգաբանական,/stuɡɑbɑnɑˈkɑn/
գրավաճառ,/ɡəɾɑvɑˈt͡ʃɑr/
ուղղագրական,/uʁʁɑɡəɾɑˈkɑn/
ուղղախոսական,/uʁʁɑχosɑˈkɑn/
Ալպարյան,/ɑlpɑˈɾjɑn/
բուժական,/buʒɑˈkɑn/
քեշ,/kʰeʃ/
չենջ,/t͡ʃʰend͡ʒ/
չեյնջ,/t͡ʃʰejnd͡ʒ/
փոխանակում,/pʰoχɑnɑˈkum/
միտինգ,/miˈtinɡ/
վափշե,/vɑpʰˈʃe/
վաբշե,/vɑpʰˈʃe/
մենթ,/mentʰ/
գալուբոյ,/ɡɑluˈboj/
կլուբնիկ,/klubˈnik/
կլուբնիկա,/klubniˈkɑ/
սվետաֆոր,/svetɑˈfoɾ/
բնազդային,/bənɑzdɑˈjin/
բնազդական,/bənɑzdɑˈkɑn/
աղահանք,/ɑʁɑˈhɑnkʰ/
պանրաման,/pɑnɾɑˈmɑn/
կարագաման,/kɑɾɑkʰɑˈmɑn/
հայրիկ,/hɑjˈɾik/
նորդասականություն,/noɾdɑsɑkɑnuˈtʰjun/
դասականություն,/dɑsɑkɑnuˈtʰjun/
նեոդասականություն,/neodɑsɑkɑnuˈtʰjun/
նեոկլասիցիզմ,/neoklɑsiˈt͡sʰizm/
աներևութացում,/ɑneɾevutʰɑˈt͡sʰum/
վերածել,/veɾɑˈt͡sel/
ֆիզկուլտուրա,/fizkultuˈɾɑ/
կասկածանք,/kɑskɑˈt͡sɑnkʰ/
հանդգնել,/hɑndəɡˈnel/
մատակարարում,/mɑtɑkɑɾɑˈɾum/
տարիքային,/tɑɾikʰɑˈjin/
մասնակցություն,/mɑsnɑkt͡sʰuˈtʰjun/
փրկարար,/pʰəɾkɑˈɾɑɾ/
փրկօղակ,/pʰəɾkoˈʁɑk/
մոզգ,/mozɡ/
դրույք,/dəˈɾujkʰ/
պադվալ,/pɑdˈvɑl/
բալկոն,/bɑlˈkon/
զալ,/zɑl/
թիավարել,/tʰiɑvɑˈɾel/
սավոկ,/sɑˈvok/
անհանգստացնել,/ɑnhɑnɡəstɑt͡sʰˈnel/
գծել,/ɡəˈt͡sel/
ավլել,/ɑvˈlel/
հասունանալ,/hɑsunɑˈnɑl/
օրորել,/oɾoˈɾel/
փչացնել,/pʰət͡ʃʰɑt͡sʰˈnel/
գերադասել,/ɡeɾɑdɑˈsel/
հափշտակել,/hɑpʰʃtɑˈkel/
թափահարել,/tʰɑpʰɑhɑˈɾel/
ծռել,/t͡səˈrel/
փոքրանալ,/pʰokʰɾɑˈnɑl/
որոտալ,/voɾoˈtɑl/
սիրունիկ,/siɾuˈnik/
գրավիչ,/ɡəɾɑˈvit͡ʃʰ/
պակասություն,/pɑkɑsuˈtʰjun/
լրագիր,/ləɾɑˈɡiɾ/
տանջանք,/tɑnˈd͡ʒɑnkʰ/
ամրություն,/ɑmɾuˈtʰjun/
պնդություն,/pənduˈtʰjun/
ամանեղեն,/ɑmɑneˈʁen/
սաստկություն,/sɑstkuˈtʰjun/
ձգտան,/d͡zəkʰˈtɑn/
կոտորել,/kotoˈɾel/
Սվաջյան,/səvɑˈd͡ʒjɑn/
Սըվաճյան,/səvɑˈt͡ʃjɑn/
Սվաճյան,/səvɑˈt͡ʃjɑn/
անդորրություն,/ɑndoɾɾuˈtʰjun/
ցատկոտել,/t͡sʰɑtkoˈtel/
ցատկում,/t͡sʰɑtˈkum/
ոստյուն,/vosˈtjun/
վարվեցողություն,/vɑɾvet͡sʰoʁuˈtʰjun/
վարվելակարգ,/vɑɾvelɑˈkɑɾkʰ/
էտիկետ,/etiˈket/
ճնշել,/t͡ʃənˈʃel/
անվանում,/ɑnvɑˈnum/
փաթաթել,/pʰɑtʰɑˈtʰel/
շարֆ,/ʃɑɾf/
քաղցած,/kʰɑχˈt͡sʰɑt͡s/
ծարավել,/t͡sɑɾɑˈvel/
պրակտիկա,/pɾɑktiˈkɑ/
պրակտիկանտ,/pɾɑktiˈkɑnt/
կենսաթոշակ,/kensɑtʰoˈʃɑk/
փաթեթավորել,/pʰɑtʰetʰɑvoˈɾel/
լուսանկարչական,/lusɑnəkɑɾt͡ʃʰɑˈkɑn/
գայլիկոնիչ,/ɡɑjlikoˈnit͡ʃʰ/
կոմոդ,/koˈmod/
օպտիկա,/optiˈkɑ/
հանձնարարություն,/hɑnd͡znɑɾɑɾuˈtʰjun/
լողավարտիք,/loʁɑvɑɾˈtikʰ/
ժեստ,/ʒest/
պոեմ,/poˈem/
ենթատեսակ,/jentʰɑteˈsɑk/
փոխաբերական,/pʰoχɑbeɾɑˈkɑn/
Ֆալջյան,/fɑlˈd͡ʒjɑn/
Ֆալճյան,/fɑlˈt͡ʃjɑn/
բառագանձ,/bɑrɑˈɡɑnd͡z/
հայվան,/hɑjˈvɑn/
ենթագիր,/jentʰɑˈɡiɾ/
կուսաշկա,/kusɑʃˈkɑ/
կուսաչկա,/kusɑt͡ʃʰˈkɑ/
եղունգկտրիչ,/jeʁunɡkətˈɾit͡ʃʰ/
կուսաչկի,/kusɑt͡ʃʰˈki/
զագառ,/zɑˈɡɑr/
շոգեբաղնիք,/ʃokʰebɑʁˈnikʰ/
ջրադահուկորդ,/d͡ʒəɾɑdɑhuˈkoɾtʰ/
դահուկորդ,/dɑhuˈkoɾtʰ/
ջրադահուկ,/d͡ʒəɾɑdɑˈhuk/
սանդալ,/sɑnˈdɑl/
ննջազգեստ,/nənd͡ʒɑzˈɡest/
պիժամա,/piʒɑˈmɑ/
արևայրուք,/ɑɾevɑjˈɾukʰ/
ճամփորդական,/t͡ʃɑmpʰoɾtʰɑˈkɑn/
Գազմաճյան,/ɡɑzmɑˈt͡ʃjɑn/
Յեմենիճյան,/jemeniˈt͡ʃjɑn/
Եմենիճյան,/jemeniˈt͡ʃjɑn/
չուքա,/t͡ʃʰuˈkʰɑ/
ստերլետ,/steɾˈlet/
լուսավորություն,/lusɑvoɾuˈtʰjun/
ազգամոլ,/ɑzɡɑˈmol/
ազգայնամոլ,/ɑzɡɑjnɑˈmol/
վահանակիր,/vɑhɑnɑˈkiɾ/
ասպետականություն,/ɑspetɑkɑnuˈtʰjun/
ավատատեր,/ɑvɑtɑˈteɾ/
ճորտություն,/t͡ʃoɾtuˈtʰjun/
ճորտատիրություն,/t͡ʃoɾtɑtiɾuˈtʰjun/
ավատատիրություն,/ɑvɑtɑtiɾuˈtʰjun/
