word,ipa
Moravice,[ˈmoravɪt͡sɛ]
Oslava,[ˈoslava]
Ploučnice,[ˈplou̯t͡ʃɲɪt͡sɛ]
Střela,[ˈstr̝̊ɛla]
Želivka,[ˈʒɛlɪfka]
Úhlava,[ˈuːɦlava]
Chrudimka,[ˈxruɟɪmka]
Radbuza,[ˈradbuza]
Lužnice,[ˈluʒɲɪt͡sɛ]
Svratka,[ˈsvratka]
Ohře,[ˈoɦr̝ɛ]
Klapuch,[ˈklapux]
nadstrážmistr,[ˈnatstraːʒmɪstr̩]
hotově,[ˈɦotovjɛ]
ošklivo,[ˈoʃklɪvo]
motorest,[ˈmotorɛst]
penzion,[ˈpɛnzɪjon]
Kolouch,[ˈkolou̯x]
doporučeně,[ˈdoporut͡ʃɛɲɛ]
dokdy,[ˈdoɡdɪ]
kraul,[ˈkrau̯l]
kraulař,[ˈkrau̯lar̝̊]
znoj,[ˈznoj]
kreol,[ˈkrɛol]
kreolština,[ˈkrɛolʃcɪna]
Hasinec,[ˈɦasɪnɛt͡s]
Kolafa,[ˈkolafa]
náprsní,[ˈnaːpr̩sɲiː]
vlakový,[ˈvlakoviː]
přistěhovat,[ˈpr̝̊ɪscɛɦovat]
vlněný,[ˈvl̩ɲɛniː]
Chudárek,[ˈxudaːrɛk]
diskotéka,[ˈɟɪskotɛːka]
rovně,[ˈrovɲɛ]
dominikán,[ˈdomɪnɪkaːn]
Koukl,[ˈkou̯kl̩]
výborně,[ˈviːborɲɛ]
nazvat,[ˈnazvat]
Ligocký,[ˈlɪɡot͡skiː]
Pšenka,[ˈpʃɛŋka]
Ořechovský,[ˈor̝ɛxofskiː]
Drápela,[ˈdraːpɛla]
Koutník,[ˈkou̯tɲiːk]
rozedma,[ˈrozɛdma]
vyvádět,[ˈvɪvaːɟɛt]
Kutálek,[ˈkutaːlɛk]
prozradit,[ˈprozraɟɪt]
Flandera,[ˈflandɛra]
Fatka,[ˈfatka]
Farták,[ˈfartaːk]
Feber,[ˈfɛbɛr]
Ferbas,[ˈfɛrbas]
Ferenc,[ˈfɛrɛnt͡s]
Fenik,[ˈfɛɲɪk]
Felkl,[ˈfɛlkl̩]
Felbáb,[ˈfɛlbaːp]
al-Káida,"[al kaːɪda]"
svršek,[ˈsvr̩ʃɛk]
Jeníček,[ˈjɛɲiːt͡ʃɛk]
šípkový,[ˈʃiːpkoviː]
Rampelník,[ˈrampɛlɲiːk]
sázecí,[ˈsaːzɛt͡siː]
sázený,[ˈsaːzɛniː]
Eger,[ˈɛɡɛr]
Flaška,[ˈflaʃka]
Flodr,[ˈflodr̩]
Fogl,[ˈfoɡl̩]
Folk,[ˈfolk]
výpad,[ˈviːpat]
Fedor,[ˈfɛdor]
Entner,[ˈɛntnɛr]
Drvota,[ˈdr̩vota]
Erlebach,[ˈɛrlɛbax]
Erbs,[ˈɛrps]
Rozum,[ˈrozum]
Routa,[ˈrou̯ta]
Kremla,[ˈkrɛmla]
Kresta,[ˈkrɛsta]
Kožina,[ˈkoʒɪna]
Korn,[ˈkorn]
Kostelka,[ˈkostɛlka]
Komzák,[ˈkomzaːk]
Kodl,[ˈkodl̩]
Knob,[ˈknop]
Knespl,[ˈknɛspl̩]
Knobloch,[ˈknoblox]
Klik,/kliʔ/
Keprt,[ˈkɛpr̩t]
Kedroň,[ˈkɛdroɲ]
Kejha,[ˈkɛjɦa]
Kejda,[ˈkɛjda]
Kepl,[ˈkɛpl̩]
Karfus,[ˈkarfus]
Karda,[ˈkarda]
Karaba,[ˈkaraba]
Kapucián,[ˈkaput͡sɪjaːn]
Kapras,[ˈkapras]
Kaprál,[ˈkapraːl]
Kapoun,[ˈkapou̯n]
Kapitán,[ˈkapɪtaːn]
Kapalín,[ˈkapaliːn]
Kaňka,[ˈkaɲka]
Kanda,[ˈkanda]
Kácha,[ˈkaːxa]
Kadidlo,[ˈkaɟɪdlo]
Kadera,[ˈkadɛra]
Kadavý,[ˈkadaviː]
Kačaba,[ˈkat͡ʃaba]
trudnomyslný,[ˈtrudnomɪsl̩niː]
Kostlivý,[ˈkostlɪviː]
Peprník,[ˈpɛpr̩ɲiːk]
návětrný,[ˈnaːvjɛtr̩niː]
závětrný,[ˈzaːvjɛtr̩niː]
Ryby,[ˈrɪbɪ]
odtrhnout,[ˈotr̩ɦnou̯t]
Kalný,[ˈkalniː]
mnedle,[ˈmnɛdlɛ]
frustrace,[ˈfrustrat͡sɛ]
frustrující,[ˈfrustrujiːt͡siː]
frustrovat,[ˈfrustrovat]
zkoumavě,[ˈskou̯mavjɛ]
neváhat,[ˈnɛvaːɦat]
Janotka,[ˈjanotka]
zpravodajský,[ˈspravodajskiː]
poslech,[ˈposlɛx]
netradiční,[ˈnɛtraɟɪt͡ʃɲiː]
nenahýbat,[ˈnɛnaɦiːbat]
krve-,"[kr̩vɛ ]"
nehýbat,[ˈnɛɦiːbat]
Koula,[ˈkou̯la]
vezdejší,[ˈvɛzdɛjʃiː]
levně,[ˈlɛvɲɛ]
cenotvorba,[ˈt͡sɛnotvorba]
Linduška,[ˈlɪnduʃka]
vyvažovat,[ˈvɪvaʒovat]
narušit,[ˈnaruʃɪt]
bleděčervený,[ˈblɛɟɛt͡ʃɛrvɛniː]
ryzák,[ˈrɪzaːk]
ryzka,[ˈriːʃka]
rýžečka,[ˈriːʒɛt͡ʃka]
houšť,[ˈɦou̯ʃc]
rýžka,[ˈriːʃka]
jestřábice,[ˈjɛstr̝̊aːbɪt͡sɛ]
jestřábník,[ˈjɛstr̝̊aːbɲiːk]
ovčáček,[ˈoft͡ʃaːt͡ʃɛk]
fousek,[ˈfou̯sɛk]
vousek,[ˈvou̯sɛk]
vousík,[ˈvou̯siːk]
rozoumek,[ˈrozou̯mɛk]
autojeřáb,[ˈau̯tojɛr̝aːp]
pajska,[ˈpajska]
tyčka,[ˈtɪt͡ʃka]
kosátko,[ˈkosaːtko]
kosáček,[ˈkosaːt͡ʃɛk]
kosíček,[ˈkoʃiːt͡ʃɛk]
kosík,[ˈkoʃiːk]
Poláček,[ˈpolaːt͡ʃɛk]
planika,[ˈplanɪka]
jabiru,/ˈd͡ʒæbɪ.ɹuː/
výluka,[ˈviːluka]
unitářství,[ˈunɪtaːr̝̊stviː]
unitář,[ˈunɪtaːr̝̊]
snídaňový,[ˈsɲiːdaɲoviː]
vážky,[ˈvaːʃkɪ]
tavení,[ˈtavɛɲiː]
otavit,[ˈotavɪt]
otýt,[ˈotiːt]
brně,[ˈbr̩ɲɛ]
bioenergetika,[ˈbɪjoɛnɛrɡɛtɪka]
bioenergie,[ˈbɪjoɛnɛrɡɪjɛ]
Folprecht,[ˈfolprɛxt]
moped,-əʊpt
psycho,/ˈsaɪ̯.kəʊ̯/
nadutec,[ˈnadutɛt͡s]
všeříkající,[ˈfʃɛr̝iːkajiːt͡siː]
flanďák,[ˈflanɟaːk]
Hecht,[ˈɦɛxt]
Kukačka,[ˈkukat͡ʃka]
oděvnictví,[ˈoɟɛvɲɪt͡stviː]
tesařství,[ˈtɛsar̝̊stviː]
rostlinolékařství,[ˈrostlɪnolɛːkar̝̊stviː]
fouňa,[ˈfou̯ɲa]
fytotechnika,[ˈfɪtotɛxɲɪka]
skotačit,[ˈskotat͡ʃɪt]
hú,[ˈɦuː]
ženšen,[ˈʒɛnʃɛn]
propadlý,[ˈpropadliː]
sekaný,[ˈsɛkaniː]
bobkovišeň,[ˈbopkovɪʃɛɲ]
autodíl,[ˈau̯toɟiːl]
Trnka,[ˈtrn̩ka]
dobrodušnost,[ˈdobroduʃnost]
čtveráctví,[ˈt͡ʃtvɛraːt͡stviː]
zdvořile,[ˈzdvor̝ɪlɛ]
Špicar,[ˈʃpɪt͡sar]
Hrabina,[ˈɦrabɪna]
Bohdálek,[ˈboɦdaːlɛk]
Hudler,[ˈɦudlɛr]
Zbahna,[ˈzbaɦna]
autorádio,[ˈau̯toraːdɪjo]
Kostelecký,[ˈkostɛlɛt͡skiː]
Fučík,[ˈfut͡ʃiːk]
fytopatologický,[ˈfɪtopatoloɡɪt͡skiː]
chápan,[ˈxaːpan]
čubrnět,[ˈt͡ʃubr̩ɲɛt]
fytopatologie,[ˈfɪtopatoloɡɪjɛ]
bourák,[ˈbou̯raːk]
Klich,[ˈklɪx]
Abrhámová,[ˈabr̩ɦaːmovaː]
Abrhám,[ˈabr̩ɦaːm]
manul,[ˈmanul]
zemňák,[ˈzɛmɲaːk]
pala,[ˈpala]
trinčka,[ˈtrɪnt͡ʃka]
Mauder,[ˈmau̯dɛr]
Vlasatý,[ˈvlasatiː]
kurevsky,[ˈkurɛfskɪ]
odjebat,[ˈodjɛbat]
odrážedlo,[ˈodraːʒɛdlo]
tříkolka,[ˈtr̝̊iːkolka]
mlsný,[ˈml̩sniː]
elektrokoloběžka,[ˈɛlɛktrokolobjɛʃka]
elektrokolo,[ˈɛlɛktrokolo]
abundance,/əˈbʌn.dn̩s/
elektromobilita,[ˈɛlɛktromobɪlɪta]
Kasner,[ˈkasnɛr]
elektromobil,[ˈɛlɛktromobɪl]
Oslizlo,[ˈoslɪzlo]
Blabla,[ˈblabla]
Straširybka,[ˈstraʃɪrɪpka]
sugesce,[ˈsuɡɛst͡sɛ]
koncese,[ˈkont͡sɛsɛ]
kurevský,[ˈkurɛfskɪ]
bioaktivní,[ˈbɪjoaktɪvɲiː]
zjebat,[ˈzjɛbat]
lučinka,[ˈlut͡ʃɪŋka]
Petráček,[ˈpɛtraːt͡ʃɛk]
Klinka,[ˈklɪŋka]
osvětlení,[ˈosvjɛtlɛɲiː]
dojíždění,[ˈdojiːʒɟɛɲiː]
ulehnout,[ˈulɛɦnou̯t]
jebaný,[ˈjɛbaniː]
matematička,[ˈmatɛmatɪt͡ʃka]
nesoulad,[ˈnɛsou̯lat]
bioodpad,[ˈbɪjootpat]
biotisk,[ˈbɪjocɪsk]
biotiskárna,[ˈbɪjocɪskaːrna]
dílčí,[ˈɟiːlt͡ʃiː]
Vait,[ˈvaɪt]
nekuřáctví,[ˈnɛkur̝aːt͡stviː]
střílečka,[ˈstr̝̊iːlɛt͡ʃka]
Kožmín,[ˈkoʒmiːn]
rozeznávat,[ˈrozɛznaːvat]
pyča,[ˈpɪt͡ʃa]
spojenectví,[ˈspojɛnɛt͡stviː]
pyčo,[ˈpɪt͡ʃo]
dudáček,[ˈdudaːt͡ʃɛk]
struček,[ˈstrut͡ʃɛk]
strouček,[ˈstrou̯t͡ʃɛk]
míšeček,[ˈmiːʃɛt͡ʃɛk]
míšek,[ˈmiːʃɛk]
měšeček,[ˈmɲɛʃɛt͡ʃɛk]
násobívat,[ˈnaːsobiːvat]
Duběda,[ˈdubjɛda]
režisérský,[ˈrɛʒɪsɛːrskiː]
sestřih,[ˈsɛstr̝̊ɪx]
odlišovat,[ˈodlɪʃovat]
intimita,[ˈɪntɪmɪta]
Černoušek,[ˈt͡ʃɛrnou̯ʃɛk]
Broček,[ˈbrot͡ʃɛk]
označovat,[ˈoznat͡ʃovat]
Kroka,[ˈkroka]
jáství,[ˈjaːstviː]
nezpochybnitelný,[ˈnɛspoxɪbɲɪtɛlniː]
rozmnožovat,[ˈrozm̩noʒovat]
potravinový,[ˈpotravɪnoviː]
konzumace,[ˈkonzumat͡sɛ]
rentgenový,[ˈrɛndɡɛnoviː]
vymykat,[ˈvɪmɪkat]
Dračka,[ˈdrat͡ʃka]
odebírat,[ˈodɛbiːrat]
pěrun,[ˈpjɛrun]
prohloubit,[ˈproɦlou̯bɪt]
nevědomost,[ˈnɛvjɛdomost]
kypět,[ˈkɪpjɛt]
nadprůměrný,[ˈnatpruːmɲɛrniː]
pohraniční,[ˈpoɦraɲɪt͡ʃɲiː]
Šuta,[ˈʃuta]
Kubeček,[ˈkubɛt͡ʃɛk]
obytňák,[ˈobɪtɲaːk]
Kropáček,[ˈkropaːt͡ʃɛk]
vlnitý,[ˈvl̩ɲɪtiː]
produkční,[ˈprodukt͡ʃɲiː]
Bartoška,[ˈbartoʃka]
-ší,"[ sɪ]"
okázale,[ˈokaːzalɛ]
zrána,[ˈzraːna]
sílení,[ˈʃiːlɛɲiː]
šílení,[ˈʃiːlɛɲiː]
roztomilost,[ˈrostomɪlost]
ozhr,[ˈozɦr̩]
judikatura,[ˈjudɪkatuːra]
akvapark,[ˈakvapark]
antikultura,[ˈantɪkultura]
akvakultura,[ˈakvakultura]
akva-,[akva]
benjamínek,[ˈbɛnjamiːnɛk]
zkrouhnout,[ˈskrou̯ɦnou̯t]
medvědárium,[ˈmɛdvjɛdaːrɪjum]
delfinárium,[ˈdɛlfɪnaːrɪjum]
bažantnice,[ˈbaʒantɲɪt͡sɛ]
Klapka,[ˈklapka]
donekonečna,[ˈdonɛkonɛt͡ʃna]
nadzemní,[ˈnadzɛmɲiː]
citelný,[ˈt͡sɪtɛlniː]
Žemba,[ˈʒɛmba]
uspokojený,[ˈuspokojɛniː]
obléknout,[ˈoblɛːknou̯t]
jsoucnost,[ˈjsou̯t͡snost]
vo,/foː/
zamluvit,[ˈzamluvɪt]
recepční,[ˈrɛt͡sɛpt͡ʃɲiː]
dvoulůžkový,[ˈdvou̯luːʃkoviː]
jednolůžkový,[ˈjɛdnoluːʃkoviː]
litkup,[ˈlɪtkup]
interdialekt,[ˈɪntɛrɟɪjalɛkt]
náhražka,[ˈnaːɦraʃka]
anaptyxe,[ˈanaptɪksɛ]
pernikář,[ˈpɛrɲɪkaːr̝̊]
vyjímat,[ˈvɪjiːmat]
interferon,/ˌɪn.təˈfɪːˌɒn/
-ávat,"[ aːvat]"
bolívat,[ˈboliːvat]
prosívat,[ˈprosiːvat]
zdokonalit,[ˈzdokonalɪt]
bídák,[ˈbiːdaːk]
bědák,[ˈbjɛdaːk]
výtržnictví,[ˈviːtr̩ʒɲɪt͡stviː]
Vítková,[ˈviːtkovaː]
bezradnost,[ˈbɛzradnost]
Balga,[ˈbalɡa]
vybudování,[ˈvɪbudovaːɲiː]
Vítkov,/ˈviːtkɒf/
Hamar,[ˈɦamar]
Kruml,[ˈkruml]
Skřeček,[ˈskr̝̊ɛt͡ʃɛk]
Funda,[ˈfunda]
puboš,[ˈpuboʃ]
spolubydla,[ˈspolubɪdla]
Mičuda,[ˈmɪt͡ʃuda]
Bledý,[ˈblɛdiː]
Brun,[ˈbrun]
žďár,[ˈʒɟaːr]
Štáfek,[ˈʃtaːfɛk]
Šancl,[ˈʃant͡sl̩]
nekvalitní,[ˈnɛkvalɪtɲiː]
Haderka,[ˈɦadɛrka]
Paroubek,[ˈparou̯bɛk]
lať,[ˈlaːt]
Baladrán,[ˈbaladraːn]
rozprostřít,[ˈrosprostr̝̊iːt]
klenout,[ˈklɛnou̯t]
kápnout,[ˈkaːpnou̯t]
Orolín,[ˈoroliːn]
Podaný,[ˈpodaniː]
šroubový,[ˈʃrou̯boviː]
kancionál,[ˈkant͡sɪjonaːl]
Čtvrtečka,[ˈt͡ʃtvr̩tɛt͡ʃka]
obvolávání,[ˈobvolaːvaːɲiː]
rozkližovat,[ˈrosklɪʒovat]
rozklížit,[ˈroskliːʒɪt]
klížit,[ˈkliːʒɪt]
klíh,[ˈkliːx]
vrátnice,[ˈvraːtɲɪt͡sɛ]
všimné,[ˈfʃɪmnɛː]
mazáneček,[ˈmazaːnɛt͡ʃɛk]
Sedmidubský,[ˈsɛdmɪdupskiː]
Špetlík,[ˈʃpɛtliːk]
Řípa,[ˈr̝iːpa]
nesytka,[ˈnɛsɪtka]
Molčík,[ˈmolt͡ʃiːk]
Aulický,[ˈau̯lɪt͡skiː]
Radnický,[ˈradɲɪt͡skiː]
česlo,[ˈt͡ʃɛslo]
-slo,"[ slo]"
vytékat,[ˈvɪtɛːkat]
protékat,[ˈprotɛːkat]
protéct,[ˈprotɛːt͡st]
průtok,[ˈpruːtok]
Šmok,[ˈʃmok]
kosmonymum,[ˈkosmonɪmum]
poštvat,[ˈpoʃtvat]
Svojše,[ˈsvojʃɛ]
poštívat,[ˈpoʃciːvat]
poštěvač,[ˈpoʃcɛvat͡ʃ]
chránění,[ˈxraːɲɛɲiː]
opylování,[ˈopɪlovaːɲiː]
ergonymum,[ˈɛrɡonɪmum]
vyprodání,[ˈvɪprodaːɲiː]
hypokoristikon,[ˈɦɪpokorɪstɪkon]
abionymum,[ˈabɪjonɪmum]
bionymum,[ˈbɪjonɪmum]
Nejezchleba,[ˈnɛjɛsxlɛba]
Jírů,[ˈjiːruː]
Přinesdomů,[ˈpr̝̊ɪnɛzdomuː]
Šerých,[ˈʃɛriːx]
Krejčů,[ˈkrɛjt͡ʃuː]
Osolsobě,[ˈosolsobjɛ]
Tomášů,[ˈtomaːʃuː]
onomastikon,[ˈonomascɪkon]
onomastický,[ˈonomascɪt͡skiː]
psychoonomastika,[ˈpsɪxoonomascɪka]
tisový,[ˈcɪsoviː]
Šeráček,[ˈʃɛraːt͡ʃɛk]
Tisák,[ˈcɪsaːk]
bučet,[ˈbut͡ʃɛt]
šplouch,[ˈʃplou̯x]
vyprodat,[ˈvɪprodat]
Krasula,[ˈkrasula]
hanobitelka,[ˈɦanobɪtɛlka]
Jindrák,[ˈjɪndraːk]
borůvkářka,[ˈboruːfkaːr̝̊ka]
bankéřka,[ˈbaŋkɛːr̝̊ka]
Karafiát,[ˈkarafɪjaːt]
Koberna,[ˈkobɛrna]
Štrop,[ˈstrop]
smutně,[ˈsmutɲɛ]
Šlemar,[ˈʃlɛmar]
Radimský,[ˈraɟɪmskiː]
Spréva,[ˈsprɛːva]
Šnobl,[ˈʃnobl̩]
Tomančák,[ˈtomant͡ʃaːk]
Čarný,[ˈt͡ʃarniː]
Olivík,[ˈolɪviːk]
Šetina,[ˈʃɛcɪna]
světabol,[ˈsvjɛtabol]
Repák,[ˈrɛpaːk]
Vališka,[ˈvalɪʃka]
automechanička,[ˈau̯tomɛxaɲɪt͡ʃka]
kuplířka,[ˈkupliːr̝̊ka]
pornoherečka,[ˈpornoɦɛrɛt͡ʃka]
Lecián,[ˈlɛt͡sɪjaːn]
Kopejsko,[ˈkopɛjsko]
Šlejhar,[ˈʃlɛjɦar]
Hedánek,[ˈɦɛdaːnɛk]
Víta,[ˈviːca]
Baťka,[ˈbacka]
pornoherec,[ˈpornoɦɛrɛt͡s]
Školoudík,[ˈʃkolou̯ɟiːk]
Skramuský,[ˈskramuskiː]
Planeta,[pləˈnɛ.tə]
Folda,[ˈfolda]
zasílat,[ˈzasiːlat]
Loubek,[ˈlou̯bɛk]
Kopřiva,[ˈkopr̝̊ɪva]
Konopiský,[ˈkonopɪskiː]
Kosnar,[ˈkoʃnar]
Kordula,[ˈkordula]
Koša,[ˈkoʃa]
formálnost,[ˈformaːlnost]
zmijovka,/ˈzmiːɒfkə/
čtverák,[ˈt͡ʃtvɛraːk]
Krčál,[ˈkr̩t͡ʃaːl]
pašák,[ˈpasaːk]
výtahářka,[ˈviːtaɦaːr̝̊ka]
kastelánka,[ˈkastɛlaːŋka]
kadeřnice,[ˈkadɛr̝ɲɪt͡sɛ]
demikát,[ˈdɛmɪkaːt]
ďach,[ˈdax]
dacan,[ˈdat͡san]
Krontorád,[ˈkrontoraːt]
cibulajda,[ˈt͡sɪbulajda]
Sýs,[ˈsiːs]
Štverák,[ˈʃtvɛraːk]
Okáč,[ˈokaːt͡ʃ]
Tovačovský,[ˈtovat͡ʃofskiː]
Pilnaj,[ˈpɪlnaj]
Benátský,[ˈbɛnaːtskiː]
stýskat,[ˈstiːskat]
konfiskát,[ˈkonfɪskaːt]
Nevole,[ˈnɛvolɛ]
spotřebitelka,[ˈspotr̝̊ɛbɪtɛlka]
spořitelka,[ˈspor̝ɪtɛlka]
Nechoďdomová,[ˈnɛxoɟdomovaː]
Nechoďdoma,[ˈnɛxoɟdoma]
Nechoďdomů,[ˈnɛxoɟdomuː]
spořitelní,[ˈspor̝ɪtɛlɲiː]
Čepička,[ˈt͡ʃɛpɪt͡ʃka]
Kuda,[ˈkuda]
Čikala,[ˈt͡ʃɪkala]
vybití,[ˈvɪbɪciː]
zatancovat,[ˈzatant͡sovat]
Daneš,[ˈdanɛʃ]
Polakovič,[ˈpolakovɪt͡ʃ]
Prudký,[ˈprutkiː]
Čechrák,[ˈt͡ʃɛxraːk]
Douděra,[ˈdou̯ɟɛra]
životopisec,[ˈʒɪvotopɪsɛt͡s]
Pinkava,[ˈpɪŋkava]
Hodboď,[ˈɦodboc]
rzivý,[ˈrzɪviː]
rzavý,[ˈrzaviː]
Babyrád,[ˈbabɪraːt]
Bruj,[ˈbruj]
Kšanda,[ˈkʃanda]
Jakubík,[ˈjakubiːk]
Vignát,[ˈvɪɡnaːt]
Gač,[ˈɡat͡ʃ]
Milion,[ˈmɪlɪjon]
Porod,[ˈporot]
Svobodný,[ˈsvobodniː]
Miláček,[ˈmɪlaːt͡ʃɛk]
Hubička,[ˈɦubɪt͡ʃka]
Kamarád,[ˈkamaraːt]
Pípa,[ˈpiːpa]
Apoštol,[ˈapoʃtol]
Olšanský,[ˈolʃanskiː]
Šlauer,[ˈʃlau̯ɛr]
Koleno,[ˈkolɛno]
Hlíva,[ˈɦliːva]
Ryzec,[ˈrɪzɛt͡s]
Klouzek,[ˈklou̯zɛk]
Fajčík,[ˈfajt͡ʃiːk]
Vrták,[ˈvr̩taːk]
Matička,[ˈmacɪt͡ʃka]
Kladivo,[ˈklaɟɪvo]
Dřevo,[ˈdr̝ɛvo]
Brousek,[ˈbrou̯sɛk]
Hoblík,[ˈɦobliːk]
Šroubek,[ˈʃrou̯bɛk]
Hřebík,[ˈɦr̝ɛbiːk]
Volavka,[ˈvolafka]
Boštík,[ˈboʃciːk]
Rejsa,[ˈrɛjsa]
Pargač,[ˈparɡat͡ʃ]
Pišna,[ˈpɪʃna]
Řezník,[ˈr̝ɛzɲiːk]
Smrčenský,[ˈsmr̩t͡ʃɛnskiː]
Krakeš,[ˈkrakɛʃ]
Hošic,[ˈɦoʃɪt͡s]
Gulkáš,[ˈɡulkaːʃ]
Uherčík,[ˈuɦɛrt͡ʃiːk]
Drkoš,[ˈdr̩koʃ]
Sevald,[ˈsɛvalt]
Kundrum,[ˈkundrum]
