word,ipa
بطاطس,/ba.tˤaː.tˤis/
برشياوشان,/bar.ʃi.jaː.wa.ʃaːn/
المثنى,/al.mu.θa.naː/
أربيل,/ʔar.biːl/
آمنة,/ʔaː.mi.na/
آح,/ʔaːħ/
برسياوشان,/bar.si.jaː.wa.ʃaːn/
ذو,/ðuː/
أفعى,/ʔaf.ʕan/
جمعة,/d͡ʒu.mu.ʕa/
زوان,/zu.waːn/
بلجيكا,/bel.ˈd͡ʒiː.ka/
مكتشف,/muk.ta.ʃif/
مستكشف,/mus.tak.ʃif/
متنقل,/mu.ta.naq.qi.la/
غمس,/ɣa.ma.sa/
مجلد,/mu.d͡ʒal.lad/
تزعم,/ta.zaʕ.ʕa.ma/
أسلية,/ʔa.si.lij.ja/
مصيص,/misˤ.sˤajsˤ/
ضيكلة,/dˤaj.ka.la/
منقوع,/man.quːʕ/
كارلوس,/kaːr.luːs/
شلفة,/ʃil.fa/
استظرف,/is.taðˤ.ra.fa/
نخ,/naxx/
فرنانة,/fir.naː.na/
جملون,/d͡ʒa.ma.luːn/
شليف,/ʃa.liːf/
وزال,/waz.zaːl/
عق,/ʕaq.qa/
تأذى,/ta.ʔað.ðaː/
تشيأ,/ta.ʃaj.ja.ʔa/
مط,/matˤ.tˤa/
شانئ,/ʃaː.niʔ/
أعرس,/ʔaʕ.ra.sa/
تربع,/ta.rab.ba.ʕa/
هوذا,/hu.wa.ðaː/
عناجية,/ʕan.naː.d͡ʒij.ja/
شطافة,/ʃatˤ.tˤaː.fa/
بطباط,/batˤ.baːtˤ/
شبطباط,/ʃa.batˤ.baːtˤ/
بدشكان,/ba.daʃ.kaːn/
بداسكان,/ba.daːs.kaːn/
بدسكان,/ba.das.kaːn/
بدسقان,/ba.das.qaːn/
بداسقان,/ba.daːʃ.qaːn/
بداشقان,/ba.daːʃ.qaːn/
تجذر,/ta.d͡ʒað.ða.ra/
حميمية,/ħa.miː.mij.ja/
استهتر,/is.tah.ta.ra/
تخاذل,/ta.xaː.ða.la/
حشاش,/ħaʃ.ʃaːʃ/
بحلق,/baħ.la.qa/
انحلب,/in.ħa.la.ba/
قراء,/qur.raːʔ/
يتبع,/jat.ba.ʕu/
تثقف,/ta.θaq.qa.fa/
هزبر,/hi.zabr/
قهقر,/qah.qa.ra/
مندب,/man.dab/
تراص,/ta.raːsˤ.sˤa/
يأيهذا,/ja.ʔaj.ju.haː.ðaː/
أيهذا,/ʔaj.ju.haː.ðaː/
هأنذا,/ha.ʔa.na.ðaː/
شيأ,/ʃaj.ja.ʔa/
همهمة,/ham.ha.ma/
حنبعل,/ħan.na.baʕl/
عرك,/ʕa.ra.ka/
نيس,/niːs/
استخلص,/is.tax.la.sˤa/
الخليل,/al.xa.liːl/
رايخ,/raːjx/
فورما,/faw.ra.maː/
خوزستان,/xuː.zis.taːn/
ابتدر,/ib.ta.da.ra/
استصحب,/is.tasˤ.ħa.ba/
توجس,/ta.wad͡ʒ.d͡ʒa.sa/
الشرقية,/aʃ.ʃar.qij.ja/
بنسلفانيا,/bin.sil.faːn.jaː/
قنا,/qi.naː/
تخايل,/ta.xaː.ja.la/
باكوي,/baː.ku.wijj/
بيروي,/beː.ru.wijj/
تربص,/ta.rab.ba.sˤa/
شرواني,/ʃir.waː.nijj/
شروان,/ʃir.waːn/
تحرى,/ta.ħar.raː/
فرثيا,/far.θi.jaː/
فرثي,/far.θijj/
كرخانة,/kar.xaː.na/
رننتيرة,/ra.nan.tiː.ra/
تحفل,/ta.ħaf.fa.la/
حويرة,/ħu.waj.ra/
مثقاب,/miθ.qaːb/
باشقي,/baː.ʃa.qijj/
جاول,/d͡ʒaː.wa.la/
تذابح,/ta.ðaː.ba.ħa/
مثقبي,/miθ.qa.bijj/
مثقبية,/miθ.qa.bij.ja/
استدام,/is.ta.daː.ma/
حميدة,/ħa.miː.da/
حمودة,/ħam.muː.da/
خدوجة,/xad.duː.d͡ʒa/
خدوج,/xad.duːd͡ʒ/
فطومة,/fatˤ.tˤuː.ma/
فطوم,/fatˤ.tˤuːm/
حجازي,[ħɪˈɡæː.ziː]
دريجة,/dur.raj.d͡ʒa/
انتجع,/in.ta.d͡ʒa.ʕa/
مبلل,/mu.bal.lal/
تبرز,/ta.bar.ra.za/
رعامة,/ru.ʕaː.ma/
غبشية,/ɣa.ba.ʃij.ja/
قدقود,/qud.quːd/
سيكاس,/siː.kaːs/
يبريق,/jab.riːq/
حملق,/ħam.la.qa/
خبزي,/xub.zijj/
خبزية,/xub.zij.ja/
بوتقة,/buː.ta.qa/
تناوش,/ta.naː.wa.ʃa/
فصة,/fisˤ.sˤa/
ياقوتي,/jaː.quː.tijj/
دريدار,/du.raj.daːr/
استهبل,/is.tah.ba.la/
مسخر,/mas.xar/
تمسخر,/ta.mas.xa.ra/
جرنوسي,/d͡ʒi.ri.nuː.sijj/
سيلينة,/siː.liː.na/
نولينة,/nuː.liː.na/
بلقاء,/bal.qaːʔ/
دحداح,/diħ.daːħ/
إيونية,/ʔi.juː.ni.ja/
معطشة,/mu.ʕatˤ.tˤi.ʃa/
معطش,/mu.ʕatˤ.tˤiʃ/
ببرية,/bab.rij.ja/
ببري,/bab.rijj/
أركيوجناثا,/ʔar.ka.juːd͡ʒ.naː.θaː/
أربوفيروس,/ʔar.buː.faj.ruːs/
جداري,/d͡ʒi.daː.rijj/
أبوديم,/ʔa.buː.diːm/
أبنيومون,/ʔab.ni.juː.muːn/
هضمي,/hadˤ.mijj/
خنخنة,/xan.xa.na/
إنزيم,/ʔin.ziːm/
أسيرينتوميدي,/ʔa.siː.riːn.tuː.miː.dijj/
أكانثييدي,/ʔa.kaːn.θi.jiː.dijj/
بسيلا,/bsiːl.laː/
مرياح,/mir.jaːħ/
شرجي,/ʃa.ra.d͡ʒijj/
أنيميا,/ʔa.niː.mi.jaː/
زمنية,/za.ma.nij.ja/
أمنيوتي,/ʔam.ni.juː.tijj/
أمنيون,/ʔam.ni.juːn/
غيري,/ɣaj.rijj/
ألفافيروس,/ʔal.faː.faj.ruːs/
مسلوق,/mas.luːq/
ألومون,/ʔal.luː.muːn/
فيرومون,/fiː.ruː.muːn/
اقتدر,/iq.ta.da.ra/
عضلي,/ʕa.dˤa.lijj/
بروتين,/bruː.tiːn/
خنجري,/xan.d͡ʒa.rijj/
أعذر,/ʔaʕ.ða.ra/
أكانثاميتروبوس,/ʔa.kaːn.θaː.miːt.ruː.buːs/
أكانثاميتروبوديني,/ʔa.kaːn.θaː.miːt.ruː.buː.diː.naj/
أكانالونييدي,/ʔa.kaː.naː.luː.ni.jiː.daj/
أكانثوسيريني,/ʔa.kaːn.θuː.siː.riː.naj/
أكاليبتراتي,/ʔa.kaː.liːbtraː.taj/
حياتي,/ħa.jaː.tijj/
أجونيدي,/ʔa.d͡ʒaw.niː.daj/
أيروسول,/ʔaj.ruː.suːl/
زرقطة,/zur.qu.tˤa/
زردية,/za.ra.dij.ja/
أخاطة,/ʔax.xaː.tˤa/
رديغة,/ra.diː.ɣa/
ملاعقية,/ma.laː.ʕi.qij.ja/
همجة,/ha.ma.d͡ʒa/
اتساق,/it.ti.saːq/
متسق,/mut.ta.siq/
شورية,/ʃuː.ri.ja/
مذيخرة,/mu.ðaj.xi.ra/
آلموت,/a.la.muːt/
خافق,/xaː.fiq/
مآل,/ma.ʔaːl/
دباش,/dab.baːʃ/
بسلاف,/bis.laːf/
قوفز,/qaw.faz/
سلكوت,/sil.kuːt/
أوبثكية,/ʔuː.bi.θi.ki.ja/
ترخس,/tri.xus/
بازيليسق,/baː.ziː.liːsq/
فيلادلفس,/fiː.laː.dil.fus/
إلصاق,/ʔil.sˤaːq/
أربوسة,/ʔi.ri.buː.sa/
سباجية,/sab.baː.d͡ʒij.ja/
طوهي,/tˤuː.hiː/
تريسيراتوپس,/ta.raj.siː.raː.tuːps/
جريبوصور,/d͡ʒriː.buː.sˤawr/
ملقى,/mul.qan/
ملتق,/mul.ta.qin/
مرتو,/mur.ta.win/
التواء,/il.ti.waːʔ/
مرتق,/mur.ta.qin/
غضوب,/ɣa.dˤuːb/
ملتو,/mul.ta.win/
التوى,/il.ta.waː/
ستارية,/si.taː.ri.ja/
إثرار,/ʔiθ.raːr/
درقديون,/dur.qad.juːn/
قوبية,/quw.bij.ja/
زوحيفان,/zuː.ħiː.faːn/
عتمريس,/ʕa.tu.mi.riːs/
كردينال,/kar.diː.naːl/
غرطر,/ɣar.tˤar/
حاجبية,/ħaː.d͡ʒi.bij.ja/
حبض,/ħu.badˤ/
مغنولية,/maɣ.nuː.li.ja/
احتمى,/iħ.ta.maː/
ويرونكة,/wiː.ruː.ni.ka/
حامية,/ħaː.mi.ja/
محمي,/maħ.mijj/
بمبديون,/bim.bi.di.juːn/
ديزة,/diː.za/
خمش,/xa.ma.ʃa/
أبولو,/ʔa.buː.luː/
قسا,/qa.saː/
لاو,/laː.win/
ناو,/naː.win/
مضاد,/mu.dˤaːdd/
محاك,/mu.ħaː.kin/
محكي,/maħ.kijj/
راو,/raː.win/
واع,/waː.ʕin/
فاجع,/faː.d͡ʒiʕ/
حنط,/ħan.na.tˤa/
مسهل,/mus.hil/
أغريل,/ʔaɣ.riːl/
زيرون,/ziː.ruːn/
كلادينة,/ka.laː.diː.na/
كلزومة,/kal.zuː.ma/
شراكسة,/ʃa.raːk.sa/
طبيق,/tˤub.bajq/
رافية,/raː.fi.ja/
هبور,/ha.buːr/
كوزنية,/kuː.zi.ni.ja/
كبوثل,/ka.baw.θal/
ردالة,/rad.daː.la/
لطفية,/lutˤ.fij.ja/
لحلح,/laħ.laħ/
سميحة,/sa.miː.ħa/
مروة,/mar.wa/
سعدية,/saʕ.dij.ja/
تنغرة,/tan.ɣa.ra/
باشقية,/baː.ʃi.qij.ja/
قاطوب,/qaː.tˤuːb/
رفاجة,/raf.faː.d͡ʒa/
دندروب,/dan.da.ruːb/
قطلة,/qa.tˤa.la/
زاخر,/zaː.xir/
رادع,/raː.diʕ/
غائص,/ɣaː.ʔisˤ/
غابر,/ɣaː.bir/
ملحوظ,/mul.ħuːðˤ/
مسخوط,/mas.xuːtˤ/
مقشوط,/maq.ʃuːtˤ/
مضغوط,/madˤ.ɣuːtˤ/
مخروط,/max.ruːtˤ/
مخطوط,/max.tˤuːtˤ/
محطوط,/maħ.tˤuːtˤ/
خدعة,/xud.ʕa/
متوتر,/mu.ta.wat.tir/
لعوب,/la.ʕuːb/
زارع,/zaː.riʕ/
عذرا,/ʕuð.ran/
مقروح,/maq.ruːħ/
جنوح,/d͡ʒu.nuːħ/
مكشوح,/mak.ʃuːħ/
جموح,/d͡ʒu.muːħ/
مشلوح,/maʃ.luːħ/
مكبوح,/mak.buːħ/
مفضوح,/maf.dˤuːħ/
مرجوح,/mar.d͡ʒuːħ/
مطروح,/matˤ.ruːħ/
ملفوظ,/mul.fuːðˤ/
اختلاق,/ix.ti.laːq/
اختلق,/iħ.ta.la.qa/
ملفق,/mu.laf.faq/
عاطل,/ʕaː.tˤil/
عازم,/ʕaː.zim/
إغفال,/ʔiɣ.faːl/
خثار,/xu.θaːr/
ختمة,/xat.ma/
دقق,/daq.qa.qa/
مدقق,/mu.daq.qiq/
مغروس,/maɣ.ruːs/
بحبوح,/baħ.buːħ/
بحبح,/baħ.ba.ħa/
بحبوحة,/buħ.buː.ħa/
تمرمغ,/ta.mar.ma.ɣa/
سفا,/sa.fan/
سكتة,/sak.ta/
انعطاف,/in.ʕi.tˤaːf/
فكك,/fak.ka.ka/
تفكيك,/taf.kiːk/
سامع,/saː.miʕ/
قرآنيون,/qur.ʔaː.nij.juːn/
شيقل,/ʃaj.qal/
خيرية,/xaj.rij.ja/
حومة,/ħaw.ma/
مبهور,/mab.huːr/
حريرة,/ħa.riː.ra/
ملصق,/mul.sˤaq/
محاية,/maħ.ħaː.ja/
ملوك,/mu.luːk/
لاك,/laː.ka/
أبلج,/ʔab.lad͡ʒ/
منبسط,/mun.ba.sitˤ/
أبطح,/ʔab.tˤaħ/
أبقع,/ʔab.qaʕ/
تمجس,/ta.mad͡ʒ.d͡ʒa.sa/
مبحوح,/mab.ħuːħ/
أبح,/ʔa.baħħ/
أبجر,/ʔab.d͡ʒar/
أبخر,/ʔab.xar/
أرعن,/ʔar.ʕan/
أهلب,/ʔah.lab/
أنمر,/ʔan.mar/
أنجل,/ʔan.d͡ʒal/
أملد,/ʔam.lad/
أمعط,/ʔam.ʕatˤ/
أمرط,/ʔam.ratˤ/
ألكع,/ʔal.kaʕ/
ألسن,/ʔal.san/
ألد,/ʔa.ladd/
ألخن,/ʔal.xan/
ألحى,/ʔal.ħaː/
ألكن,/ʔal.kan/
ألثغ,/ʔal.θaɣ/
أكرش,/ʔak.raʃ/
أكتع,/ʔak.taʕ/
أقنى,/ʔaq.naː/
أقود,/ʔaq.wad/
أقعس,/ʔaq.ʕas/
أقذع,/ʔaq.ðaʕ/
أفيح,/ʔaf.jaħ/
أفوه,/ʔaf.wah/
أفقم,/ʔaf.qam/
أفحج,/ʔaf.ħad͡ʒ/
أفطح,/ʔaf.tˤaħ/
أغر,/ʔa.ɣarr/
أغبش,/ʔaɣ.baʃ/
أجعد,/ʔad͡ʒ.ʕad/
أخنف,/ʔax.naf/
أرقش,/ʔar.qaʃ/
أرقط,/ʔar.qatˤ/
أحدب,/ʔaħ.dab/
مهزول,/mah.zuːl/
أعجف,/ʔaʕ.d͡ʒaf/
أعوج,/ʔaʕ.wad͡ʒ/
إدامة,/ʔi.daː.ma/
أكحل,/ʔak.ħal/
أهدل,/ʔah.dal/
أبهق,/ʔab.haq/
أمهق,/ʔam.haq/
أملط,/ʔam.latˤ/
أجنف,/ʔad͡ʒ.naf/
أعمش,/ʔaʕ.maʃ/
أكمه,/ʔak.mah/
أبرص,/ʔab.rasˤ/
أيضي,/ʔaj.dˤijj/
استقلابي,/is.tiq.laː.bijj/
استقلاب,/is.tiq.laːb/
مشروح,/maʃ.ruːħ/
مشروخ,/maʃ.ruːx/
كسير,/ka.siːr/
مستهاض,/mus.ta.haːdˤ/
انهاض,/in.haː.dˤa/
انهياض,/in.hi.jaːdˤ/
هيض,/hajdˤ/
هاض,/haː.dˤa/
هيضة,/haj.dˤa/
منقوش,/mun.quːʃ/
مركوب,/mur.kuːb/
مرتكب,/mur.ta.kib/
مرتاب,/mur.taːb/
مرتزق,/mur.ta.ziq/
شغار,/ʃi.ɣaːr/
محوري,/miħ.wa.rijj/
بطش,/ˈbatʃ/
مرتبط,/mur.ta.bitˤ/
ملتصق,/mul.ta.sˤiq/
مستلم,/mus.ta.lim/
مسوق,/mu.saw.wiq/
منسق,/mu.nas.siq/
ملقح,/mu.laq.qaħ/
مروج,/mu.raw.wid͡ʒ/
خاسر,/xaː.sir/
استخسار,/is.tix.saːr/
احتكاك,/iħ.ti.kaːk/
نقزان,/na.qa.zaːn/
نقزة,/naq.za/
نقاز,/nuq.qaːz/
تنقيز,/tan.qiːz/
نقز,/ˈnaɡaz/
بيئي,/biː.ʔijj/
حفاز,/ħaf.faːz/
محفز,/mu.ħaf.fiz/
تشنيع,/taʃ.niːʕ/
تدليع,/tad.liːʕ/
ترصيع,/tar.sˤiːʕ/
ترقيع,/tar.qiːʕ/
مزارع,/mu.zaː.riʕ/
مزروع,/maz.ruːʕ/
تزريع,/taz.riːʕ/
فسحة,/fus.ħa/
منكه,/mu.nak.kih/
محاكاة,/mu.ħaː.kaːh/
متوازن,/mu.ta.waː.zin/
منحرف,/mun.ħa.rif/
وجدي,/wad͡ʒ.dijj/
معوج,/muʕ.wad͡ʒd͡ʒ/
قرقب,/ɡurɡubː/
فينج,/fiː.nad͡ʒ/
فينك,/fiː.nak/
بسطن,/ba.satˤ.na/
تزكى,/ta.zak.kaː/
زكى,/zak.kaː/
تفريع,/taf.riːʕ/
تقريع,/taq.riːʕ/
تربيع,/tar.biːʕ/
فظاعة,/fa.ðˤaː.ʕa/
ترويع,/tar.wiːʕ/
تشييع,/taʃ.jiːʕ/
تمييع,/tam.jiːʕ/
تجويع,/tad͡ʒ.wiːʕ/
دلكة,/du.la.ka/
دائري,/daː.ʔi.rijj/
ناعس,/naː.ʕis/
نبغ,/na.ba.ɣa/
تبعيض,/tab.ʕiːdˤ/
متشدد,/mu.ta.ʃad.did/
متوقف,/mu.ta.waq.qif/
عفن,/ʕa.fan/
زلة,/zal.la/
حيوي,/ħa.ja.wijj/
مقاربة,/mu.qaː.ra.ba/
مقرون,/maq.ruːn/
أنعام,/ʔan.ʕaːm/
نكرة,/na.ki.ra/
الشعرى,/aʃ.ʃaʕ.raː/
شهامة,/ʃa.haː.ma/
ركود,/ru.kuːd/
مكرمة,/mak.ra.ma/
شابه,/ʃaː.ba.ha/
تقادم,/ta.qaː.da.ma/
زنجار,/zin.d͡ʒaːr/
صلافة,/sˤa.laː.fa/
شريد,/ʃa.riːd/
تأن,/ta.ʔan.nin/
ماركوس,/maːr.kuːs/
جلبهنك,/d͡ʒal.ba.hank/
انعصر,/in.ʕa.sˤa.ra/
تكاشف,/ta.kaː.ʃa.fa/
قطم,/qa.tˤa.ma/
قطل,/qa.tˤa.la/
فونك,/fuːnk/
أيانما,/ʔaj.jaː.na.maː/
تحتم,/ta.ħat.ta.ma/
تراحم,/ta.raː.ħa.ma/
ماضوي,/maː.dˤa.wijj/
أحرز,/ʔaħ.ra.za/
تسلف,/ta.sal.la.fa/
أزرى,/ʔaz.raː/
أكدى,/ʔak.daː/
منذا,/man.ðaː/
حضض,/ħadˤ.dˤa.dˤa/
ركد,/ra.ka.da/
انضوى,/in.dˤa.waː/
تبدى,/ta.bad.daː/
اندفاعة,/in.di.faː.ʕa/
رمة,/rim.ma/
ارتجع,/ir.ta.d͡ʒa.ʕa/
داول,/daː.wa.la/
استقوى,/is.taq.waː/
مناكح,/ma.naː.kiħ/
اعتصر,/iʕ.ta.sˤa.ra/
تشاطر,/ta.ʃaː.tˤa.ra/
اقترن,/iq.ta.ra.na/
تمطط,/ta.matˤ.tˤa.tˤa/
استدان,/is.ta.daː.na/
كوش,/kaw.wa.ʃa/
استنكح,/is.tan.ka.ħa/
احتشى,/iħ.ta.ʃaː/
عاظل,/ʕaː.ðˤa.la/
اقترع,/iq.ta.ra.ʕa/
استهل,/is.ta.hal.la/
نوستالجيا,/nus.taːld͡ʒja/
تجهم,/ta.d͡ʒah.ha.ma/
بزع,/ba.zu.ʕa/
تمخض,/ta.max.xa.dˤa/
تراشق,/ta.raː.ʃa.qa/
غاير,/ɣaː.ja.ra/
انحسر,/in.ħa.sa.ra/
تتالى,/ta.taː.laː/
أدحض,/ʔad.ħa.dˤa/
ارتهط,/irtha.tˤa/
أوهق,/ʔaw.ha.qa/
توهق,/ta.wah.ha.qa/
احترز,/iħ.ta.ra.za/
زاحم,/zaː.ħa.ma/
قالا,/qaː.laː/
جابه,/d͡ʒaː.ba.ha/
ضنك,/dˤa.nu.ka/
قالة,/qaː.la/
اعتكد,/iʕ.ta.ka.da/
عيط,/ʕaj.ja.tˤa/
انتدب,/an.ta.da.ba/
توادع,/ta.waː.da.ʕa/
حيد,/ħaj.ja.da/
تفلت,/ta.fal.la.ta/
افترش,/if.ta.ra.ʃa/
محض,/ˈmahz/
عافى,/ʕaː.faː/
تكيف,/ta.kaj.ja.fa/
سحج,/sa.ħa.d͡ʒa/
ركمج,/rak.ma.d͡ʒa/
تشمت,/ta.ʃam.ma.ta/
أنجم,/ʔan.d͡ʒum/
أشال,/ʔa.ʃaː.la/
قزز,/qaz.za.za/
همش,[hæ.mǽʃ]
محن,/ma.ħa.na/
كنش,/ka.na.ʃa/
باظ,/baː.ðˤa/
دبل,/dab.ba.la/
تنمر,/ta.nam.ma.ra/
عزما,/ʕaz.za.maː/
شدما,/ʃad.da.maː/
نعما,/niʕmmaː/
قصرما,/qa.sˤu.ra.maː/
كثرما,/ka.θu.ra.maː/
لطالما,/la.tˤaː.la.maː/
استنطق,/is.tan.tˤa.qa/
وغى,/wa.ɣan/
مهند,/mu.han.nad/
اعتصب,/iʕ.ta.sˤa.ba/
انتدى,/in.ta.daː/
أخلى,/ʔax.laː/
إنسي,/ʔin.sijj/
لاذع,/laː.ðiʕ/
البترون,/al.bat.ruːn/
مرمر,/mar.ma.ra/
زحلق,/za.ħa.la.qa/
استرخص,/is.tar.xa.sˤa/
مفلوج,/maf.luːd͡ʒ/
كابوك,/kaː.buːk/
عائدة,/ʕaː.ʔi.da/
كفير,/ki.fiːr/
أثفية,/ʔuθ.fij.ja/
برطيل,/bir.tˤiːl/
زابوقة,/zaː.buː.qa/
زابوق,/zaː.buːq/
زلغوطة,/zal.ɣuː.tˤa/
زغردة,/zaɣ.ra.da/
شواء,/ʃi.waːʔ/
كونجرس,/koːnɡris/
نفيل,/na.fiːl/
إرم,/ʔi.ram/
قوادر,/ɡu.waː.dar/
تزغوين,/ti.zaɣ.wiːn/
قرنيط,/qar.niːtˤ/
قنانة,/qi.naː.na/
قرلى,/qi.ril.laː/
زليخة,/zu.laj.xa/
زليخا,/zu.laj.xaː/
رقية,/ru.qaj.ja/
سجاد,/sad͡ʒ.d͡ʒaːd/
ممدوح,/mam.duːħ/
وهاب,/wah.haːb/
رفاعة,/ri.faː.ʕa/
خياطة,/xi.jaː.tˤa/
نجارة,/ni.d͡ʒaː.ra/
ثامر,/θaː.mir/
إبكاء,/ʔib.kaːʔ/
مبك,/mub.kin/
معتوق,/maʕ.tuːq/
استسهل,/is.tas.ha.la/
خيلاء,/xu.ja.laːʔ/
متسرع,/mu.ta.sar.riʕ/
بيزنطة,/biː.zan.tˤa/
طائش,/tˤaː.ʔiʃ/
متهور,/mu.ta.haw.wir/
ملتحد,/mul.ta.ħad/
مخدع,/max.daʕ/
مريع,/mu.riːʕ/
مروع,/mu.raw.wiʕ/
مذعور,/mað.ʕuːr/
مفزوع,/maf.zuːʕ/
متبوع,/mat.buːʕ/
إفزاع,/ʔif.zaːʕ/
تقليب,/taq.liːb/
تعليب,/taʕ.liːb/
مفزع,/muf.ziʕ/
مرعب,/mur.ʕib/
تالف,/taː.lif/
انسياق,/in.si.jaːq/
أبه,/ʔa.ba.ha/
نقلا,/naq.lan/
سحار,/saħ.ħaːr/
ضآلة,/dˤa.ʔaː.la/
متضائل,/mu.ta.dˤaː.ʔil/
ضئيل,/dˤa.ʔiːl/
تفشيل,/taf.ʃiːl/
تعجيل,/taʕ.d͡ʒiːl/
تصقيل,/tasˤ.qiːl/
تجهيل,/tad͡ʒ.hiːl/
فمويا,/fa.ma.wij.jan/
روحا,/ruː.ħan/
شفاها,/ʃi.faː.han/
كيموس,/kaj.muːs/
ضياء,/dˤi.jaːʔ/
تنعيم,/tan.ʕiːm/
تسخين,/tas.xiːn/
مأمورية,/maʔ.muː.rij.ja/
أفوكادو,/ʔa.fuː.kaː.duː/
منقوص,/man.quːsˤ/
تنقيص,/tan.qiːsˤ/
انتقاص,/in.ti.qaːsˤ/
إنقاص,/ʔin.qaːsˤ/
مناقصة,/mu.naː.qa.sˤa/
منقصة,/man.qa.sˤa/
نقيصة,/na.qiː.sˤa/
عازف,/ʕaː.zif/
معزوف,/maʕ.zuːf/
إعابة,/ʔi.ʕaː.ba/
معايبة,/mu.ʕaː.ja.ba/
تعييب,/taʕ.jiːb/
معابة,/ma.ʕaː.ba/
عياب,/ʕaj.jaːb/
عيبة,/ʕaj.ba/
معيوب,/maʕ.juːb/
عائب,/ʕaː.ʔib/
أخروي,/ʔux.ra.wijj/
تشكيلي,/taʃ.kiː.lijj/
جسمي,/d͡ʒis.mijj/
تصادفي,/ta.sˤaː.du.fijj/
قهري,/qah.rijj/
مشورة,/ma.ʃuː.ra/
تنصير,/tan.sˤiːr/
أرفق,/ʔar.fa.qa/
شحتفة,/ʃaħ.ta.fa/
تخريج,/tax.riːd͡ʒ/
مكسب,/mak.sab/
طافئ,/tˤaː.fiʔ/
مطفأ,/mutˤ.faʔ/
مطفئ,/mutˤ.fiʔ/
منطفئ,/mun.tˤa.fiʔ/
إطفائية,/ʔitˤ.faː.ʔij.ja/
انغلاق,/in.ɣi.laːq/
انخراق,/in.xi.raːq/
مخرقة,/max.ra.qa/
أفاك,/ʔaf.faːk/
باخع,/baː.xiʕ/
بطان,/bi.tˤaːn/
مبطان,/mib.tˤaːn/
استبطان,/is.tib.tˤaːn/
إبطان,/ʔib.tˤaːn/
تساهمي,/ta.saː.hu.mijj/
تساهم,/ta.saː.ha.ma/
خارق,/xaː.riq/
خارقة,/xaː.ri.qa/
تربوي,/tar.ba.wijj/
لمفاوي,/lim.faː.wijj/
بطاني,/bi.tˤaː.nijj/
مبطن,/mu.batˤ.tˤin/
تبطين,/tab.tˤiːn/
مبطون,/mab.tˤuːn/
