word,ipa
Büffel,/ˈbʏfəl/
Bube,/ˈbuːbə/
Abart,[ˈapʔaːʁtʰ]
Gabel,/ˈɡaːbəl/
Garten,/ˈɡaʁ.tən/
ganz,/ɡants/
Käfer,/ˈkɛː.fɐ/
Kutsche,/ˈkʊtʃə/
Luxus,/ˈlʊksʊs/
Lüfte,/ˈlʏftə/
Johannisbeere,/joˈhanɪsˌbeːrə/
jedoch,/jeːˈdɔx/
Xylophon,/ˌksyloˈfoːn/
Ysop,[ʔˈiːzɔp]
Yperit,/ˌyːpəˈʁiːt/
Sabbat,/ˈzabat/
Sachen,/ˈzaxn̩/
Zabel,[ˈt͡saːbl̩]
zahlen,/ˈt͡sɛːlən/
zählen,/ˈt͡sɛːlən/
zählbar,/ˈtsɛːlˌbaːɐ̯/
Zähne,/ˈt͡sɛːnə/
Zahnarzt,/ˈt͡saːnʔaɐ̯t͡st/
Arzt,[aːɐ̯tst]
Ärzte,/ˈɛːɐ̯t͡stə/
Asche,[ˈaʃə]
Aschen,/ʔaʃn̩/
arbeiten,/ˈʔaʁbaɪ̯tn̩/
Nacht,/naxt/
Präsident,[pʁɛziˈdɛnt]
Abendbrot,/ˈaːbəntˌbroːt/
abendessen,[ˈʔaːbəntˌʔɛsn̩]
Auge,/ˈaʊ̯ɡə/
Augen,/ˈɔʏ̯ɡən/
Bache,/ˈbaxə/
backen,/ˈbakən/
Bann,/ban/
Berge,/ˈbɛʁɡə/
beseelen,/bəˈzeːlən/
Seele,/ˈzeːlə/
besonders,[bəˈzɔndɐs]
besser,/ˈbɛsɐ/
Besuch,/bəˈzuːχ/
bloß,/bloːs/
Bote,/ˈboːtə/
Botschaft,[ˈboːt.ʃaft]
brav,/bʁaːf/
Backe,/ˈbakə/
zerstören,/t͡sɛɐ̯ˈʃtøːʁən/
Zibbe,/ˈtsɪbə/
zierlich,/ˈt͡siːrlɪç/
zurück,/t͡suˈʁʏk/
zurückbringen,/tsuˈʁʏkˌbʁɪŋən/
bringen,/ˈbrɪŋən/
zuvor,/t͡suˈfoːɐ̯/
zwölf,/t͡svœlf/
davon,/daˈfɔn/
denn,/dɛn/
Notbeleuchtung,/ˈnoːtbəˌlɔɪ̯çtʊŋ/
nach,/naːx/
nahm,/naːm/
nehmen,/ˈneːmən/
Narr,/nar/
nebeln,[ˈneːbl̩n]
Nebel,/ˈneːbəl/
Neffe,/ˈnɛfə/
nichts,[nɪçt͡s]
Niederlande,/ˈniːdɐˌlandə/
nackt,/nakt/
Nordamerika,/ˌnɔrt.aˈmeːrika/
Nützlichkeit,/ˈnʏtslɪçkaɪ̯t/
Rappen,/ˈɹapən/
rauben,[ˈʁaʊ̯bn̩]
Räuber,/ˈʁɔʏ̯bɐ/
Raum,/ʈau̯˩̰/
Rebe,/ˈreːbə/
spanisch,/ˈʃpaːnɪʃ/
Ehebruch,/ˈeːəˌbʁʊx/
Waffe,/ˈvafə/
japanisch,/jaˈpaːnɪʃ/
nebelig,/ˈneːbəlɪç/
Autobahn,[ˈʔaʊ̯toˌbaːn]
Gesundheit,/ɡəˈzʊnthaɪ̯t/
Schmerz,/ʃmɛʁts/
Trauben,[ˈtʁaʊ̯bn̩]
Velo,/ˈveːlo/
Krümel,/ˈkʁyːməl/
Zeit,/t͡saɪ̯t/
Käse,/ˈkɛːzə/
Gigant,[ɡiˈɡant]
Riesentier,/ˈʁiːzn̩tiːɐ̯/
Basel-Stadt,[ˌbaːzl̩ˈʃtat]
Glarus,/ˈɡlaːʁʊs/
Graubünden,/ɡʁaʊ̯ˈbʏndən/
Schaffhausen,[ʃafˈhaʊ̯zn̩]
Schwyz,/ʃviːt͡s/
Solothurn,[ˈzoːlotʊʁn]
Thurgau,[ˈtuːɐ̯ˌɡaʊ̯]
Aufzug,/ˈʔaʊ̯ftsuːk/
Zürich,/ˈzyːrih/
würdigen,/ˈvʏʁdɪɡn̩/
einen,/ˈaɪ̯nən/
bereits,[bəˈʁaɪ̯ts]
fangen,/ˈfaŋən/
überall,/ˌyːbɐˈʔal/
über,/ˈyːbɐ/
Reifen,/ˈʁaɪ̯fn̩/
Brezel,/ˈbreːtsəl/
Kambodscha,/kamˈbɔdʒa/
Badewanne,/ˈbaːdəˌvanə/
Licht,/lɪxt/
Häuschen,/ˈhɔʏ̯sçən/
kleben,[ˈkleːbn̩]
zusammenkleben,/tsuˈzamənˌkleːbən/
Schlüssel,/ˈʃlʏsl̩/
einander,/aɪ̯ˈnandɐ/
Adlerjunges,[ˈʔaːdlɐˌjʊŋəs]
Schwanenjunges,/ˈʃvaːnənˌjʊŋəs/
Adler,/ˈaːdlər/
junges,[ˈjʊŋəs]
Pfund,/pfʊnt/
Diaspora,/diˈaspoʁa/
Verhältnis,/fɛɐ̯ˈhɛltnɪs/
portugiesisch,/ˌpɔʁtuˈɡiːzɪʃ/
schwarz,/ʃvaʁt͡s/
Leiter,/ˈlaɪ̯tər/
Wasserstoff,/ˈvasɐʃtɔf/
Hubschrauber,/ˈhuːpˌʃraʊ̯bər/
Helikopter,/heliˈkɔptər/
schwul,/ʃvyːl/
azurn,/aˈt͡suːɐ̯n/
Freundin,/ˈfʁɔʏ̯ndɪn/
Sekunde,/zeˈkʊndə/
Oktave,/ɔkˈtaːvə/
Liebe,/ˈliːbə/
Charakter,/kaˈraktər/
Akkord,[aˈkɔʁt]
Wein,/vaɪ̯n/
Turm,/tʊʁm/
Drache,/ˈdʁaxə/
parenteral,/paʁɛnteˈʁaːl/
Aasfliege,[ˈaːsˌfliːɡə]
Schmeißfliege,[ˈʃmaɪ̯sˌfliːɡə]
Sprache,/ˈʃpʁaːxə/
Simbabwe,/zɪmˈbapvə/
Schweinefleisch,/ˈʃvaɪ̯nəflaɪ̯ʃ/
administrativ,/atminɪstʁaˈtiːf/
Farbe,/ˈfarbə/
Saale,/ˈzaːlə/
Schwert,/ʃveːrt/
groß,/ɡroːs/
Spannungsbogen,/ˈʃpanʊŋsˈboːɡŋ̩/
Heuschrecke,/ˈhɔʏ̯ˌʃrɛkə/
Löwe,[øy̯(w)]
Moskito,/mɔsˈkiːto/
Mücke,/ˈmʏkə/
Hirschkäfer,/ˈhɪʁʃˌkɛːfɐ/
Indonesien,/ˌɪndoˈneːziən/
abgünstig,/ˈapˌɡʏnstɪç/
Missgunst,/ˈmɪsɡʊnst/
fahren,/ˈfaːʁən/
verabscheuen,/fɛɐ̯ˈʔapʃɔɪ̯ən/
Krieg,[kʁiːk]
vietnamesisch,/ˌvi̯ɛtnaˈmeːzɪʃ/
sättigen,[ˈzɛtɪɡn̩]
Kehle,/ˈkeːlə/
Gefühl,/ɡəˈfyːl/
willkommen,/vɪlˈkɔmən/
jawohl,/jaːˈvoːl/
Putzfrau,/ˈpʊt͡sˌfʁaʊ̯/
Herr,/hɛr/
Algonkin,[alˈɡɔŋkɪn]
Feuer,/ˈfɔʏ̯ər/
lieben,/ˈliːbm̩/
dich,/dɪç/
fick,/fɪk/
ficken,/ˈfɪkən/
Waldsterben,/ˈvaltˌʃtɛʁbən/
Außenminister,[ˈʔaʊ̯sn̩miˌnɪstɐ]
Heuschnupfen,/ˈhɔʏ̯ˌʃnʊpfən/
husten,/ˈhuːstən/
Zugzwang,/ˈtsuːkˌtsvaŋ/
offiziell,/ˌɔfiˈtsjɛl/
wesentlich,/ˈveːzəntlɪç/
Küche,/ˈkʏçə/
Ferkel,/ˈfɛrkəl/
Gerippe,/ɡəˈʁɪpə/
Achtung,[ˈʔaχtʊŋ]
Frauen,/fʁaʊ̯ən/
Monotheismus,/monoteˈʔɪsmʊs/
Teufel,/ˈtɔʏfl̩/
zeigen,/ˈt͡saɪ̯ɡən/
vertiefen,/fɛʁˈtiːfn̩/
vierzehn,/ˈfɪʁt͡seːn/
vierzehntäglich,/ˈfɪʁt͡seːnˌtɛːklɪç/
zweiwöchentlich,/ˈt͡svaɪ̯ˌvœçn̩tlɪç/
Epilepsie,/epilɛpˈsiː/
Grundbegriff,/ˈɡʁʊntbəˌɡʁɪf/
Vandalismus,/vandaˈlɪsmʊs/
Slowenien,/sloˈveːni̯ən/
Mönch,/mœnç/
Familie,/faˈmiːli̯ə/
Baum,/baʊ̯m/
eilfertig,/ˈaɪ̯lˌfɛʁtɪç/
Zigeuner,/t͡siˈɡɔɪ̯nɐ/
fideles,[fiˈdeːləs]
Mundart,/ˈmʊntˌʔaːɐ̯t/
Österreich,[ˈøːstəˌʁaɪç]
Frankreich,/ˈfʁaŋkʁaɪ̯ç/
Dänemark,/ˈdɛːnəmaʁk/
Australien,/aʊsˈtʁaːli̯ən/
Aserbaidschan,/ˌazɛʁbaɪ̯ˈd͡ʒaːn/
Bangladesch,/ˌbaŋlaˈdɛʃ/
Belgien,/ˈbɛlɡi̯ən/
Belgier,/ˈbɛlɡi̯ɐ/
Wildschwein,/ˈvɪltʃvaɪ̯n/
Eber,/ˈeːbɐ/
Weißrussland,/ˈvaɪ̯sˌʁʊslant/
kostenlos,/ˈkɔstn̩loːs/
Säule,/ˈzɔʏ̯lə/
Litfaßsäule,[ˈlɪtfasˌzɔʏlə]
Sephardi,/zeˈfaʁdi/
jüdisch,/ˈjyːdɪʃ/
Kren,/kreːn/
Welle,/ˈvɛlə/
ausgezeichnet,[ˈaʊ̯sɡəˌtsaɪ̯̯çnət]
Entschuldigung,/ɛntˈʃʊldiɡʊŋ/
Panzer,/ˈpant͡sər/
Panzerfaust,/ˈpantsɐˌfaʊst/
klettern,/ˈklɛtɐn/
Rhododendron,/ro.doˈdɛn.drɔn/
mieten,/ˈmiːtn̩/
Übersetzung,/ˌyːbɐˈzɛtsʊŋ/
Rhein,/ʁaɪ̯n/
arbiträr,/aʁbiˈtʁɛːɐ̯/
willkürlich,[ˈvɪlˌkyːɐ̯lɪç]
Mandel,/ˈmandəl/
isobar,/ˈʔiːzobaːɐ̯/
Artillerie,[ˈaʁtɪləʁiː]
helfen,/ˈhɛlfn̩/
Schießwesen,[ˈʃiːsˌveːzn̩]
indonesisch,/ɪndoˈneːzɪʃ/
Melanie,/ˈmeːlani/
Jodhpur,/ˈdʒɔdpuːɐ̯/
weiblich,/ˈvaɪ̯plɪç/
gehören,/ɡəˈhøːʁən/
Ehefrau,/ˈeːəˌfʁaʊ̯/
Ehegattin,/ˈeːəˌɡatɪn/
Gattin,/ˈɡatɪn/
Gemahlin,/ɡəˈmaːlɪn/
auswachsen,[ˈʔaʊ̯svaksn̩]
keimen,/ˈkaɪ̯mən/
aufstehen,/ˈʔaufˌʃteːən/
erheben,[ʔɛʁˈheːbn̩]
versterben,/feʁˈʃtɛʁbən/
seit,/zaɪ̯t/
Weisheit,/ˈvaɪ̯shaɪ̯t/
Glücksrad,/ˈɡlʏksˌʁaːt/
Spanien,/ˈʃpaːni̯ən/
Katalonien,/ˌkataˈloːni̯ən/
Bulgarien,/bʊlˈɡaːʁi̯ən/
Kroatien,/kroːˈaːtsiːən/
Philipp,/ˈfɪlɪp/
Günter,/ˈɡʏntɐ/
Günther,/ˈɡʏntɐ/
Mauser,[maʊ̯zɐ]
Traum,/tʁaʊ̯m/
goil,/ɡoʏ̯l/
laufen,/ˈlaʊ̯fən/
rannte,[ˈʁantə]
gerannt,[ɡəˈʁant]
läufst,[lɔyfst]
läuft,[lɔyft]
gelaufen,[ɡəlaufn̩]
gegessen,/ɡəˈɡɛsən/
isst,/ɪst/
getrunken,[ɡəˈtʁʊŋkn̩]
trinken,/ˈtʁɪŋkən/
weinen,/ˈvaɪ̯nən/
geschrien,/ɡəˈʃʁiːən/
sprechen,/ˈʃprɛçən/
gesprochen,/ɡəˈʃpʁɔxn̩/
gekommen,[ɡəˈkɔmən]
Mädchen,/ˈmɛːtçən/
Junge,/ˈjʊŋə/
Lehrer,/ˈleːrər/
hinein,[hɪˈnaɪ̯n]
heraus,[hɛˈʁaus]
wessen,[ˈvɛsn̩]
-keit,/kaɪ̯t/
Büstenhalter,/ˈbʏstənhaltər/
Mäuse,/ˈmaʊ̯zə/
Meere,/ˈmeːʁə/
Menschen,[ˈmɛnʃn̩]
Mittage,/ˈmɪtaːɡə/
Uhren,/ʔuːɐ̯n/
dieses,[ˈdiːzəs]
jener,/ˈjeːnɐ/
wann,/van/
viele,/ˈfiːlə/
einige,/ˈaɪ̯nɪɡə/
wenige,/ˈveːnɪɡə/
schwer,/ʃveːɐ̯/
dünn,/dʏn/
Vater,/ˈfaːtər/
Vogel,/ˈføːɡl̩/
Schlange,/ˈʃlaŋə/
Schlangen,/ˈʃlaŋən/
Wurm,/vʊrm/
Würmer,/ˈvʏʁmɐ/
Früchte,/ˈfʁʏçtə/
Füchse,/ˈfʏksə/
fünfzig,/ˈfʏnftsɪç/
Füße,/ˈfuːsə/
Sarg,/zark/
Urne,/ˈʔʊʁnə/
Bären,/bɛːʁən/
Wurzel,/ˈvʊʁt͡sl̩/
Rinde,/ˈʁɪndə/
Blume,/ˈbluːmə/
Seil,/zaɪ̯l/
Fleisch,/flaɪ̯ʃ/
Kopf,/kɔpf/
Köpfe,/ˈkœpfə/
Nasen,/ˈnaːzn/
straff,/ʃtʁaf/
Flasche,/ˈflaʃə/
pinkeln,/ˈpɪŋkəln/
neben,/ˈneːbm̩/
heißen,/ˈhaɪ̯sən/
Geburtstag,/ɡəˈbuːɐ̯t͡sˌtaːk/
warum,/vaˈʁʊm/
gestern,/ˈɡɛstərn/
Zimmer,/ˈt͡sɪmɐ/
Wikiwörterbuch,/ˈvɪkiˌvœʁtɐˌbuːx/
reich,/ɹaɪx/
Gräber,/ˈɡʁaːbɐ/
Probleme,/pʁoˈbleːmə/
Zorn,/tsɔrn/
strafen,[ˈʃtʁaːfɱ̩]
bestrafen,/bəˈʃtʁaːfən/
Verbindung,/fɛɐ̯ˈbɪndʊŋ/
Vaseline,/vazəˈliːnə/
ungewöhnlich,/ˈʊnɡəˌvøːnlɪç/
Dienstag,/ˈdiːnsˌtaːk/
Mittwoch,/ˈmɪtvɔx/
Donnerstag,/ˈdɔnɐsˌtaːk/
Freitag,/ˈfʁaɪ̯taːk/
täglich,/ˈtɛːklɪç/
mich,/mɪç/
Katze,/ˈkatsə/
Zubehör,/ˈtsuːbəˌhøːr/
vorgehen,/ˈfoːɐ̯ɡeːən/
Architektur,/aʁçitɛkˈtuːɐ̯/
unstrukturiert,/ˈʊnʃtʁʊktuʁiːʁt/
unvollständig,/ˈʊnfɔlˌʃtɛndɪç/
Feststellung,/ˈfɛstˌʃtɛlʊŋ/
Datenbank,/ˈdaːtn̩ˌbaŋk/
strukturiert,/ʃtʁʊktuˈʁiːʁt/
Bedarf,/bəˈdaʁf/
erleichtern,/ʔɛɐ̯ˈlaɪ̯çtɐn/
Fachwissen,[ˈfaxˌvɪsn̩]
autonom,/aʊ̯toˈnoːm/
Unterstützung,/ʊntɐˈʃtʏt͡sʊŋ/
unterstützen,/ʊntɐˈʃtʏt͡sən/
unabhängig,/ˈʊn.apˌhɛŋɪç/
Überflutung,/yːbɐˈfluːtʊŋ/
steuern,/ˈʃtɔɪ̯ɐn/
Vielzahl,[ˈfiːlt͡saːl]
Versorgung,[fɛɐ̯ˈzɔʁɡʊŋ]
vielfältig,/ˈfiːlfɛltɪç/
ausblenden,/ˈʔaʊ̯sblɛndn̩/
Verhalten,/fɛɐ̯ˈhaltn̩/
umfassen,/ʔʊmˈfasn̩/
Ergänzung,/ɛɐ̯ˈɡɛnt͡sʊŋ/
Assistent,/asɪstˈɛnt/
Belohnung,/bəˈloːnʊŋ/
überwachen,/ˌyːbəʁˈvaχən/
Aufmerksamkeit,/ˈaʊ̯fˌmɛʁkzaːmkaɪ̯t/
Krone,/ˈkʁoːnə/
krönen,/ˈkʁøːnən/
Horizont,/ho.ʁiˈtsɔnt/
ausloggen,[ˈaʊ̯sˌlɔɡn̩]
Gruß,/ɡʁuːs/
Zelle,/ˈtsɛlə/
verschieden,/fɛɐ̯ˈʃiːdn̩/
Gattung,/ˈɡatʊŋ/
Aussprache,/ˈaʊ̯sʃpʁaːxə/
Infrarot,/ɪnfʁaˈʁoːt/
sichtbar,/ˈzɪçtbaːɐ̯/
Puffmutter,/ˈpʊfˌmʊtɐ/
illiberal,/ˈɪlibeʁaːl/
Handschuh,/ˈhantʃuː/
Tafel,/ˈtaːfl̩/
tafeln,/ˈtaːfəln/
dumm,/dʊm/
Dummkopf,/ˈdʊmˌkɔp͡f/
Gülle,/ˈɡʏlə/
Kapitalismus,/ka.pi.taˈlɪs.mʊs/
Friedrich,/ˈfʁiː.dʁɪç/
voll,/f/
Erdnuss,/ˈeːɐ̯tnʊs/
Meister,/ˈmaɪ̯stɐ/
Verbrechen,/fərˈbrɛçən/
Saxophon,/ˈzaksoˌfoːn/
Dolch,/dɔlç/
Geranie,/ɡeˈʁaːni̯ə/
entdecken,/ɛntˈdɛkən/
Entdeckung,[ʔɛntˈdɛkʊŋ]
jagt,/jaːkt/
Nordkorea,[ˈnɔʁtkoˈʁeːa]
neunzig,/nɔɪ̯ntsɪç/
Armut,/ˈaʁmuːt/
baskisch,/ˈbaskɪʃ/
Ansatz,/ˈanzats/
Fahrzeug,/ˈfaː(ɐ̯)tsɔʏ̯k/
sorge,/ˈzɔr.ɡə/
Montag,/ˈmoːnˌtaːk/
traurig,/ˈtʁaʊ̯.ʁɪç/
Butan,/buˈtaːn/
Bosna,/ˈbɔsna/
Heine,/ˈhaɪ̯nə/
Schuh,/ʃuː/
Übersetzer,/yːbərˈzɛtsər/
homosexuell,/ˌhomozɛksuˈɛl/
Sekretär,/zekreˈtɛːr/
Sekretariat,/ze.kre.ta.riˈaːt/
ohnedies,/oːnəˈdiːs/
ohnegleichen,/oːnəˈɡlaɪçən/
ohnehin,/oːnəˈhɪn/
meist,/maɪ̯st/
Waffenstillstand,/ˈvafənˌʃtɪlʃtant/
Dilemma,/ˌdiˈlɛma/
Mine,/ˈmiːnə/
Mineral,/ˌmɪnəˈʁaːl/
Definition,/definiˈtsjoːn/
Aase,/aːzə/
Abakus,[ˈabakʊs]
Abalone,[abaˈloːnə]
Abend,/ˈaːbənt/
Abendessen,[ˈʔaːbəntˌʔɛsn̩]
Abkürzung,/ˈapˌkʏʁtsʊŋ/
Ablaut,/ˈaplaʊ̯t/
Abort,/aˈbɔʁt/
Absinth,/apˈzɪnt/
Absorption,/apzɔʁpˈt͡si̯oːn/
Acetylen,[ˌat͡setyˈleːn]
Adel,[ˈaːdl̩]
Adjektiv,/ˈa.djɛkˌtiːf/
Adjutant,/at.juˈtant/
Admiral,/admiˈʁaːl/
Adverb,/ˈat.vɛʁp/
Aerobic,[ɛˈʀoːbɪk]
Affront,/aˈfʁɔ̃ː/
After,/ˈaftɐ/
Agenda,/aˈɡɛnda/
Alarm,/aˈlaʁm/
Albino,/alˈbiːno/
Albumin,/albuˈmiːn/
Alchemist,/alçeˈmɪst/
Algebra,/ˈalɡeˌbʁaː/
Alibi,/ˈaːlibi/
Alligator,/aliˈɡaːtoːʁ/
Alpha,[ˈalfa]
Alphabet,/al.faˈbeːt/
Alter,/ˈaltər/
Aluminium,/aluˈmiːni̯ʊm/
Alveolar,/alˈviː.əl.ə/
Amateur,[amaˈtøːɐ̯]
Amethyst,/ameˈtʏst/
Ampere,/amˈpeːɐ̯/
Analyse,[ʔanaˈlyːzə]
Analysis,/aˈnaːlyzɪs/
Ananas,/ˈa.na.nas/
Android,/andʁoˈiːt/
Angst,/aŋst/
Anime,[ˈanime]
Anorak,/ˈanoʁak/
Antonym,/antoˈnyːm/
Anus,/ˈʔaːnʊs/
Apartheid,/aˈpaʁtˌhaɪ̯t/
Apian,/ˈaːpɪjan/
Apposition,/apoziˈt͡si̯oːn/
Arbeiten,/ˈʔaʁbaɪ̯tn̩/
Argument,/arɡuˈmɛnt/
Arme,/ˈaːɐ̯mə/
Aroma,/ʔaˈʁoːma/
Artist,/aʁˈtɪst/
Asthma,[ˈast.ma]
Astronaut,/ˌas.tʁoˈnaʊ̯t/
Atelier,/atəˈli̯eː/
Atem,/ˈaːtəm/
Atheist,/ateˈɪst/
Atrium,/ˈaːtʀiʊm/
Aubergine,/obɛrˈʒiːnə/
Auditorium,[aʊ̯diˈtoːʁiʊm]
Augur,/aʊ̯ˈɡuːɐ̯/
Autobus,/ˈaʊ̯toˌbʊs/
Autor,/ˈaʊ̯toːɐ̯/
Aversion,/avɛʁˈzi̯oːn/
Avocado,/avoˈkaːdoː/
Axolotl,/aksoˈloːtl/
Baby,/ˈbeːbi/
Bachelor,/ˈbɛ.t͡ʃə.lɐ/
Bagel,/ˈbeː.ɡəl/
Banane,/baˈnaːnə/
Bande,/ˈbɛndə/
Banjo,/ˈbɛn.(d)ʒo/
Bank,/baŋk/
Banner,/ˈbanɐ/
Barometer,/baʁoˈmeːtɐ/
Baron,[baˈʁoːn]
Barren,/ˈbarən/
Base,/ˈbaːzə/
Baseball,/ˈbɛɪ̯sbɔːl/
Basilisk,/baziˈlɪsk/
Basis,/ˈbaːzɪs/
Basketball,/ˈbaːskətˌbal/
Bast,/bast/
Bastard,/ˈbastart/
Benzol,/bɛnˈt͡soːl/
Beryllium,[beˈʀʏli̯ʊm]
Besetzung,/bəˈzɛtsʊŋ/
Billion,/bɪˈli̯oːn/
Bitte,/ˈbɪtə/
Bitten,/ˈbɪtən/
Björn,/bjœʁn/
Blase,/ˈblaːzə/
Blau,[blaʊ̯]
Blitzkrieg,/ˈblɪtskʁiːk/
Block,/blɔk/
Blockade,[blɔˈkaːdə]
Blues,/bluːs/
Blunt,[ˈblant]
Blut,/bluːt/
Bogen,/ˈbøːɡŋ̩/
Bonbon,/bɔ̃ˈbɔ̃/
Bonsai,/ˈbɔn.zaɪ/
Bonus,/ˈboːnʊs/
Bonze,/ˈbɔntsə/
Bord,/bɔʁt/
Boulevard,/buləˈvaːr/
Bouquet,/buˈkeː/
Bourgeoisie,/ˌbʊʁʒo̯aˈziː/
Boxer,/ˈbɔksɐ/
Bratwurst,/ˈbʁaːtvʊʁst/
Braun,/b̥raʊ̯n/
Brief,/ˈbʁiːf/
Browser,/ˈbʁaʊ̯zɐ/
Budget,/byˈdʒeː/
Buffet,/ɛt/
Bungalow,/ˈbʊŋɡaloː/
Butch,[bʊt͡ʃ]
Butler,/ˈbatlɐ/
Butter,/ˈbʊtɐ/
Böse,/ˈbøːzə/
Cadmium,/ˈkatmiʊm/
Café,/kaˈfeː/
Californium,[kaliˈfɔʁni̯ʊm]
Cannabis,/ˈkanabɪs/
Canyon,/ˈkɛnjən/
Cappuccino,/ˌkapuˈtʃiːno/
Cardigan,/ˈkaʁd̪iɡan/
Cartoon,/kaʁˈtuːn/
Cello,/ˈt͡ʃɛlo/
Cembalo,/ˈt͡ʃɛmbaloː/
Cent,/(t)sɛnt/
Chaos,[ˈkaːɔs]
Charge,/ˈʃaʁʒə/
Chassis,[ʃaˈsiː]
Chat,/tʃɛt/
Chatroom,/ˈt͡ʃɛtˌʀuːm/
Chauffeur,/ʃoˈføːr/
Chef,[ʃɛf]
Chinchilla,/tʃɪnˈtʃɪla/
Chlorophyll,/kloʁoˈfʏl/
Cholera,/ˈkoːleʁa/
Chose,[ˈʃoːzə]
Chutney,/ˈtʃat.ni/
Claque,/klak/
Clique,/ˈklɪkə/
Clou,/kluː/
Clown,/klaʊ̯n/
Club,/klʊp/
Cluster,/ˈklastər/
Code,[koːt]
Codes,[koːt͡s]
Computer,/kɔmˈpjuːtɐ/
Container,/kɔnˈtɛːnɐ/
Cord,/kɔʁt/
Corps,/koːr/
Countdown,[ˈkaʊ̯ntˌdaʊ̯n]
Coup,/kuː/
Courage,/kuˈraːʒə/
Cousin,/kuˈzɛ̃/
Cousine,/kuˈziːnə/
Cover,[ˈkavɐ]
Creator,/kɹiˈ(ʔ)ɛɪ̯tɐ/
Croissant,/kʁwaˈsãː/
