word,ipa
лесничество,[lʲɪsʲˈnʲit͡ɕɪstvə]
лесничий,[lʲɪsʲˈnʲit͡ɕɪj]
лесхоз,[lʲɪˈsxos]
лесоводство,[lʲɪsɐˈvot͡stvə]
лесовод,[lʲɪsɐˈvot]
лесоводственный,[lʲɪsɐˈvot͡stvʲɪn(ː)ɨj]
лесоводческий,[lʲɪsɐˈvot͡ɕːɪskʲɪj]
лесок,[lʲɪˈsok]
лесовоз,[lʲɪsɐˈvos]
лесонасаждение,[ˌlʲesənəsɐʐˈdʲenʲɪje]
лесопилка,[lʲɪsɐˈpʲiɫkə]
лесопильня,[lʲɪsɐˈpʲilʲnʲə]
лесозавод,[ˌlʲesəzɐˈvot]
лесопильный,[lʲɪsɐˈpʲilʲnɨj]
лесоруб,[lʲɪsɐˈrup]
более,[ˈbolʲɪje]
давать,[dɐˈvatʲ]
янки,[ˈjankʲɪ]
скучать,[skʊˈt͡ɕætʲ]
электронный,[ɪlʲɪkˈtronːɨj]
доска,[dɐˈska]
скамейка,[skɐˈmʲejkə]
Рейн,[rɛjn]
брать,[bratʲ]
НКВД,"[ɛn ka vɛ ˈdɛ]"
деньги,[ˈdʲenʲɡʲɪ]
лошадь,[ˈɫoʂətʲ]
январь,[(j)ɪnˈvarʲ]
самогон,[səmɐˈɡon]
суббота,[sʊˈbotə]
понедельник,[pənʲɪˈdʲelʲnʲɪk]
дзельква,[ˈd͡zʲzʲelʲkvə]
словарь,[sɫɐˈvarʲ]
оно,[ɐˈno]
ведение,[ˈvʲedʲɪnʲɪje]
носок,[nɐˈsok]
лесоустройство,[ˌlʲesəʊˈstrojstvə]
лесохимия,[ˌlʲesɐˈxʲimʲɪjə]
это,[ˈɛtə]
город,[ˈɦɔrɔt]
взять,[vzʲætʲ]
лесоэкспорт,[ˌlʲesɐˈɛkspərt]
дать,[datʲ]
лесотундра,[ˌlʲesɐˈtundrə]
лесотундровый,[ˌlʲesɐˈtundrəvɨj]
тундровый,[ˈtundrəvɨj]
олень,[ɐˈlʲenʲ]
ужалить,[ʊˈʐalʲɪtʲ]
одеревенеть,[ɐdʲɪrʲɪvʲɪˈnʲetʲ]
сделать,[ˈzʲdʲeɫətʲ]
лесохимический,[ˌlʲesəxʲɪˈmʲit͡ɕɪskʲɪj]
укропный,[ʊˈkropnɨj]
кагебешник,"[ka ɡɛ ˈbɛʂnʲɪk]"
лесотехнический,[ˌlʲesətʲɪxˈnʲit͡ɕɪskʲɪj]
перевод,[pʲɪrʲɪˈvot]
копьё,[kɐˈp⁽ʲ⁾jɵ]
нёбо,[ˈnʲɵbə]
мошкара,[məʂkɐˈra]
сравнение,[srɐvˈnʲenʲɪje]
пенька,[pʲɪnʲˈka]
открытие,[ɐtˈkrɨtʲɪje]
открывать,[ɐtkrɨˈvatʲ]
открыть,[ɐtˈkrɨtʲ]
уступить,[ʊstʊˈpʲitʲ]
молоко,[məɫɐˈko]
веверица,[ˈvʲevʲɪrʲɪt͡sə]
оборотень,[ˈobərətʲɪnʲ]
себя,[sʲɪˈbʲa]
мальчик,[ˈmalʲt͡ɕɪk]
козёл,[kɐˈzʲɵɫ]
один,[ɐˈdʲin]
всё,[fsʲɵ]
четыре,[t͡ɕɪˈtɨrʲɪ]
семь,[sʲemʲ]
восемь,[ˈvosʲɪmʲ]
указка,[ʊˈkaskə]
одиннадцать,[ɐˈdʲinət͡s(ː)ɨtʲ]
двенадцать,[dvʲɪˈnat͡s(ː)ɨtʲ]
тринадцать,[trʲɪˈnat͡s(ː)ɨtʲ]
четырнадцать,[t͡ɕɪˈtɨrnət͡s(ː)ɨtʲ]
пятнадцать,[pʲɪtˈnat͡s(ː)ɨtʲ]
шестнадцать,[ʂɨsˈnat͡s(ː)ɨtʲ]
семнадцать,[sʲɪˈmnat͡s(ː)ɨtʲ]
восемнадцать,[vəsʲɪˈmnat͡s(ː)ɨtʲ]
девятнадцать,[dʲɪvʲɪtˈnat͡s(ː)ɨtʲ]
двадцать,[ˈdvat͡s(ː)ɨtʲ]
цимбал,[t͡sɨmˈbaɫ]
тимпан,[tʲɪmˈpan]
арабский,[ɐˈrapskʲɪj]
класс,/klɑsː/
девушка,[ˈdʲevʊʂkə]
девочка,[ˈdʲevət͡ɕkə]
девочка-подросток,"[ˈdʲevət͡ɕkə pɐˈdrostək]"
подросток,[pɐˈdrostək]
здесь,[zʲdʲesʲ]
туда,[tʊˈda]
оттуда,[ɐˈtːudə]
сюда,[sʲʊˈda]
отсюда,[ɐt͡sʲˈsʲudə]
Босния,[ˈbosʲnʲɪjə]
Герцеговина,[ɡʲɪrt͡sɨɡɐˈvʲinə]
Бразилиа,[brɐˈzʲilʲɪə]
КНР,"[ka ɛn ˈɛr]"
Коста-Рика,"[ˌkostə ˈrʲikə]"
цимбалы,[t͡sɨmˈbaɫɨ]
Мехико,[ˈmʲexʲɪkə]
Мексика,[ˈmʲeksʲɪkə]
январский,[(j)ɪnˈvarskʲɪj]
февральский,[fʲɪˈvralʲskʲɪj]
мартовский,[ˈmartəfskʲɪj]
августовский,[ˈavɡʊstəfskʲɪj]
церковь,[ˈt͡sɛrkəfʲ]
Кали,[ˈkalʲɪ]
Ном,[nom]
Солнце,[ˈsont͡sə]
ебаться,[(j)ɪˈbat͡sːə]
юпитер,[jʉˈpʲitʲɪr]
Гондурас,[ɡəndʊˈras]
телецунами,[tʲɪlʲɪt͡sʊˈnamʲɪ]
июльский,[ɪˈjʉlʲskʲɪj]
июньский,[ɪˈjʉnʲskʲɪj]
Техас,[tʲɪˈxas]
техасский,[tʲɪˈxasːkʲɪj]
облако,[ˈobɫəkə]
Таиланд,[təɪˈɫant]
австралийский,[ɐfstrɐˈlʲijskʲɪj]
Шри-Ланка,"[ʂrʲi ˈɫankə]"
Цейлон,[t͡sɨjˈɫon]
шри-ланкийский,"[ʂrʲi ɫɐnˈkʲijskʲɪj]"
Черногория,[t͡ɕɪrnɐˈɡorʲɪjə]
черногорский,[t͡ɕɪrnɐˈɡorskʲɪj]
РСФСР,"[ɛr ɛs ɛf ɛs ˈɛr]"
выражение,[vɨrɐˈʐɛnʲɪje]
Антарктика,[ɐnˈtarktʲɪkə]
Арктика,[ˈarktʲɪkə]
британка,[brʲɪˈtankə]
Земля,[zʲɪˈmlʲa]
земля,[zʲɪˈmlʲa]
субботний,[sʊˈbotʲnʲɪj]
воскресный,[vɐˈskrʲesnɨj]
ртуть,[rtutʲ]
апрельский,[ɐˈprʲelʲskʲɪj]
майский,[ˈmajskʲɪj]
сентябрьский,[sʲɪnʲˈtʲabrʲskʲɪj]
октябрьский,[ɐkˈtʲabrʲskʲɪj]
ноябрьский,[nɐˈjabrʲskʲɪj]
декабрьский,[dʲɪˈkabrʲskʲɪj]
средний,[ˈsrʲedʲnʲɪj]
недельный,[nʲɪˈdʲelʲnɨj]
плутон,[pɫʊˈton]
Гонконг,[ɡɐnˈkonk]
слоновый,[sɫɐˈnovɨj]
белый,[ˈbʲeɫɨj]
бумага,[bʊˈmaɡə]
болезнь,[bɐˈlʲezʲnʲ]
Жираф,[ʐɨˈraf]
Кампучия,[kəmpʊˈt͡ɕijə]
имя,[ˈimʲə]
морской,[mɐrˈskoj]
флот,[fɫot]
чёрный,[ˈt͡ɕɵrnɨj]
чёрен,[ˈt͡ɕɵrʲɪn]
черна,[t͡ɕɪrˈna]
пучина,[pʊˈt͡ɕinə]
ёжик,[ˈjɵʐɨk]
автомобиль,[ɐftəmɐˈbʲilʲ]
гидраргирум,[ɡʲɪˈdrarɡʲɪrʊm]
меркурий,[mʲɪrˈkurʲɪj]
контора,[kɐnˈtorə]
Алма-Ата,"[ɐɫˌma ɐˈta]"
Каталония,[kətɐˈɫonʲɪjə]
Польша,[ˈpolʲʂə]
ступня,[stʊpˈnʲa]
финик,[ˈfʲinʲɪk]
осам,[ˈosəm]
сербскохорватский,[sʲɪrpskəxɐrˈvat͡skʲɪj]
американский,[ɐmʲɪrʲɪˈkanskʲɪj]
США,"[sɛ ʂɛ ˈa]"
соединённый,[sə(j)ɪdʲɪˈnʲɵnːɨj]
северный,[ˈsʲevʲɪrnɨj]
астронавт,[ɐstrɐˈnaft]
Господь,[ɡɐˈspotʲ]
английский,[ɐnˈɡlʲi(j)skʲɪj]
Чернобыль,[t͡ɕɪrnɐˈbɨlʲ]
чернобыль,[t͡ɕɪrnɐˈbɨlʲ]
озёра,[ɐˈzʲɵrə]
озера,[ɐˈzʲɵrə]
сразу,[ˈsrazʊ]
МТКК,"[ɛm tɛ ka ˈka]"
престо,[ˈprɛstə]
Бар,[bar]
жёны,[ˈʐonɨ]
Афины,[ɐˈfʲinɨ]
путник,[ˈputʲnʲɪk]
сукин,[ˈsukʲɪn]
дочь,[dot͡ɕ]
мать,[matʲ]
время,[ˈvrʲemʲə]
путь,[putʲ]
кириллица,[kʲɪˈrʲilʲɪt͡sə]
лука,[ɫʊˈka]
хороший,[xɐˈroʂɨj]
абстрактный,[ɐpˈstraktnɨj]
абсурдный,[ɐpˈsurdnɨj]
абсцесс,[ɐpˈst͡sɛs]
авось,[ɐˈvosʲ]
автократия,[ɐftɐˈkratʲɪjə]
автоматический,[ɐftəmɐˈtʲit͡ɕɪskʲɪj]
авторучка,[ɐftɐˈrut͡ɕkə]
аппарат,/ˈapʰaratʰ/
аппетит,[ɐpʲɪˈtʲit]
пчёлы,[ˈpt͡ɕɵɫɨ]
пчелы,[ˈpt͡ɕɵɫɨ]
арифметика,[ɐrʲɪf⁽ʲ⁾ˈmʲetʲɪkə]
башмак,[bɐʂˈmak]
бедность,[ˈbʲednəsʲtʲ]
беззаботный,[bʲɪzːɐˈbotnɨj]
безграмотность,[bʲɪzˈɡramətnəsʲtʲ]
безнадёжность,[bʲɪznɐˈdʲɵʐnəsʲtʲ]
безнравственность,[bʲɪznˈrafstvʲɪn(ː)əsʲtʲ]
безопасность,[bʲɪzɐˈpasnəsʲtʲ]
безработица,[bʲɪzrɐˈbotʲɪt͡sə]
Сан-Хосе,"[san xɐˈsɛ]"
беспомощность,[bʲɪˈspoməɕːnəsʲtʲ]
беспорядок,[bʲɪspɐˈrʲadək]
бифштекс,[bʲɪfʂˈtɛks]
бледность,[ˈblʲednəsʲtʲ]
близорукий,[blʲɪzɐˈrukʲɪj]
богатый,[bɐˈɡatɨj]
бодрый,[ˈbodrɨj]
бойкий,[ˈbojkʲɪj]
больница,[bɐlʲˈnʲit͡sə]
больно,[ˈbolʲnə]
больше,[ˈbolʲʂɨ]
большинство,[bəlʲʂɨnstˈvo]
брюки,[ˈbrʲʉkʲɪ]
быстро,[ˈbɨstrə]
важный,[ˈvaʐnɨj]
вакансия,[vɐˈkan⁽ʲ⁾sʲɪjə]
ботинки,[bɐˈtʲinkʲɪ]
щадить,[ɕːɪˈdʲitʲ]
варенье,[vɐˈrʲenʲje]
великий,[vʲɪˈlʲikʲɪj]
вилка,[ˈvʲiɫkə]
вокзал,[vɐɡˈzaɫ]
юбка,[ˈjupkə]
еда,[(j)ɪˈda]
щека,[ɕːɪˈka]
эгоизм,[ɪɡɐˈizm]
аэропорт,[ɐɪrɐˈport]
стреха,[strʲɪˈxa]
виноград,[vʲɪnɐˈɡrat]
вертолёт,[vʲɪrtɐˈlʲɵt]
перестройка,[pʲɪrʲɪˈstrojkə]
Сан-Диего,"[san dʲɪˈjeɡə]"
Сан-Сальвадор,"[san səlʲvɐˈdor]"
Эль-Сальвадор,"[ɛlʲ səlʲvɐˈdor]"
Сан-Франциско,"[san frɐnˈt͡sɨskə]"
груди,[ˈɡrudʲɪ]
есть,[jesʲtʲ]
на-,[nə]
с-,/n/
над-,[nəd]
воз-,[vəz]
из-,[ɪz]
в-,/n/
вы-,[vɨ]
низ-,[nʲɪz]
о-,[ɐ]
от-,[ɐt]
пере-,[pʲɪrʲɪ]
под-,[pəd]
у-,[ʊ]
пре-,[prʲɪ]
пред-,[prʲɪd]
при-,[prʲɪ]
про-,[prə]
противо-,[prətʲɪvə]
раз-,[rəz]
во-,[və]
вос-,[vəs]
вз-,[vz]
взо-,[vzə]
вс-,[fs]
ис-,[ɪs]
изо-,[ɪzə]
надо-,[nədə]
нис-,[nʲɪs]
обо-,[ɐbə]
ото-,[ɐtə]
подо-,[pədə]
рас-,[rəs]
со-,[sə]
иврит,[ɪˈvrʲit]
советский,[sɐˈvʲet͡skʲɪj]
социалистический,[sət͡sɨəlʲɪˈsʲtʲit͡ɕɪskʲɪj]
космический,[kɐsˈmʲit͡ɕɪskʲɪj]
лытдыбр,[ɫɨˈd(ː)ɨb(ə)r]
лесоматериал,[ˌlʲesəmətʲɪrʲɪˈaɫ]
этот,[ˈɛtət]
первый,[ˈpʲervɨj]
говорить,[ɡəvɐˈrʲitʲ]
будущий,[ˈbudʊɕːɪj]
Дунай,[dʊˈnaj]
Архангельск,[ɐrˈxanɡʲɪlʲsk]
лесосушилка,[ˌlʲesəsʊˈʂɨɫkə]
лесостепь,[ˌlʲesɐˈsʲtʲepʲ]
лесоспуск,[ˌlʲesɐˈspusk]
лесосплав,[lʲɪsɐˈspɫaf]
лесосека,[lʲɪsɐˈsʲekə]
лесостепной,[ˌlʲesəsʲtʲɪpˈnoj]
лесоразработка,[ˌlʲesərəzrɐˈbotkə]
площадь,[ˈpɫoɕːɪtʲ]
эти,[ˈɛtʲɪ]
эту,[ˈɛtʊ]
этого,[ˈɛtəvə]
лесопромышленник,[ˌlʲesəprɐˈmɨʂlʲɪnʲ(ː)ɪk]
лесопитомник,[ˌlʲesəpʲɪˈtomnʲɪk]
Балканы,[bɐɫˈkanɨ]
треш,[trɛʂ]
пгт,"[pɛ ɡɛ ˈtɛ]"
королевство,[kərɐˈlʲefstvə]
посёлок,[pɐˈsʲɵɫək]
городской,[ɡərɐt͡sˈkoj]
лесопарк,[lʲɪsɐˈpark]
лесоинженерный,[ˌlʲesəɪnʐɨˈnʲernɨj]
РФ,"[ɛr ˈɛf]"
СНГ,"[ɛs ɛn ˈɡɛ]"
государство,[ɡəsʊˈdarstvə]
содружество,[sɐˈdruʐɨstvə]
независимый,[nʲɪzɐˈvʲisʲɪmɨj]
прошлый,[ˈproʂɫɨj]
лесопосадки,[ˌlʲesəpɐˈsatkʲɪ]
Белоруссия,[bʲɪɫɐˈrusʲɪjə]
Киргизстан,[kʲɪrɡʲɪˈstan]
Киргизия,[kʲɪrˈɡʲizʲɪjə]
Молдавия,[mɐɫˈdavʲɪjə]
Туркмения,[tʊrkˈmʲenʲɪjə]
Дубровник,[dʊˈbrovnʲɪk]
Мелхиседек,[mʲɪɫˈxʲisʲɪdʲɪk]
Бельгия,[ˈbʲelʲɡʲɪjə]
Брюссель,[brʲʉˈsʲelʲ]
Венгрия,[ˈvʲenɡrʲɪjə]
Бухарест,[bʊxɐˈrʲest]
Румыния,[rʊˈmɨnʲɪjə]
Венеция,[vʲɪˈnʲet͡sɨjə]
Адирондак,[ɐdʲɪˈrondək]
богемный,[bɐˈɡʲemnɨj]
Корфу,[ˈkorfʊ]
Мюнхен,[ˈmʲunxʲɪn]
Неаполь,[nʲɪˈapəlʲ]
Хуанхэ,[xʊanˈxɛ]
Богемия,[bɐˈɡʲemʲɪjə]
богемский,[bɐˈɡʲemskʲɪj]
Цюрих,[ˈt͡sʲʉrʲɪx]
бойцовый,[bɐjˈt͡sovɨj]
брегета,[brʲɪˈɡʲetə]
брегет,[brʲɪˈɡʲet]
часы,[t͡ɕɪˈsɨ]
петух,[pʲɪˈtux]
лесовозвращение,[ˌlʲesəvəzvrɐˈɕːenʲɪje]
лесовозобновление,[ˌlʲesəvəzəbnɐˈvlʲenʲɪje]
лесокатка,[ˌlʲesɐˈkatkə]
лесовой,[lʲɪsɐˈvoj]
лесоохранение,[ˌlʲesɐɐxrɐˈnʲenʲɪje]
брегах,[brʲɪˈɡax]
берег,[ˈbʲerʲɪk]
бархан,[bɐrˈxan]
вертухаем,[vʲɪrtʊˈxa(j)ɪm]
вертухай,[vʲɪrtʊˈxaj]
лесопосадочный,[ˌlʲesəpɐˈsadət͡ɕnɨj]
Евразия,[(j)ɪˈvrazʲɪjə]
воссоздаёт,[vəsːəzdɐˈjɵt]
воссоздать,[vəsːɐzˈdatʲ]
воссоздавать,[vəsːəzdɐˈvatʲ]
создавать,[səzdɐˈvatʲ]
создать,[sɐzˈdatʲ]
былом,[bɨˈɫom]
былой,[bɨˈɫoj]
лесообрабатывающий,[ˌlʲesɐɐbrɐˈbatɨvəjʉɕːɪj]
рок-н-ролле,[ˌrok‿(ɨ)n‿ˈrolʲe]
рок-н-ролл,[ˌrok‿(ɨ)n‿ˈroɫ]
цвѣтокъ,[t͡svʲɪˈtok]
цветок,[t͡svʲɪˈtok]
Персия,[ˈpʲersʲɪjə]
трюфли,[ˈtrʲuflʲɪ]
трюфель,[ˈtrʲʉfʲɪlʲ]
чернушный,[t͡ɕɪrˈnuʂnɨj]
чернушка,[t͡ɕɪrˈnuʂkə]
цыгана,[t͡sɨˈɡanə]
цыган,[t͡sɨˈɡan]
цыганка,[t͡sɨˈɡankə]
цыгане,[t͡sɨˈɡanʲe]
сыч,[sɨt͡ɕ]
пирожки,[pʲɪrɐʂˈkʲi]
пирожок,[pʲɪrɐˈʐok]
фашистообразный,[fəʂɨstɐɐˈbraznɨj]
шлюху,[ˈʂlʲuxʊ]
штудиях,[ˈʂtudʲɪjəx]
штудия,[ˈʂtudʲɪjə]
елеем,[(j)ɪˈlʲe(j)ɪm]
елей,[(j)ɪˈlʲej]
шевеля,[ʂɨvʲɪˈlʲa]
лесомелиорация,[ˌlʲesəmʲɪlʲɪɐˈrat͡sɨjə]
лапсердак,[ɫəpsʲɪrˈdak]
лимбургский,[ˈlʲimbʊrkskʲɪj]
левантинец,[lʲɪvɐnʲˈtʲinʲɪt͡s]
ладоши,[ɫɐˈdoʂɨ]
ладоша,[ɫɐˈdoʂə]
дитя,[dʲɪˈtʲa]
ребята,[rʲɪˈbʲatə]
матери,[ˈmatʲɪrʲɪ]
дочери,[ˈdot͡ɕɪrʲɪ]
сыновья,[sɨnɐˈv⁽ʲ⁾ja]
сыны,[sɨˈnɨ]
лесомелиоративный,[ˌlʲesəmʲɪlʲɪərɐˈtʲivnɨj]
лесозаготовка,[ˌlʲesəzəɡɐˈtofkə]
лесозаготовки,[ˌlʲesəzəɡɐˈtofkʲɪ]
лесозаготовительный,[ˌlʲesəzəɡətɐˈvʲitʲɪlʲnɨj]
лесозащита,[ˌlʲesəzɐˈɕːitə]
лесозащитный,[ˌlʲesəzɐˈɕːitnɨj]
дитями,[dʲɪˈtʲæmʲɪ]
Левант,[lʲɪˈvant]
гальбик,[ˈɡalʲbʲɪk]
джиннами,[ˈd͡ʐʐɨnəmʲɪ]
достичь,[dɐˈsʲtʲit͡ɕ]
достигнуть,[dɐˈsʲtʲiɡnʊtʲ]
достигать,[dəsʲtʲɪˈɡatʲ]
дубы,[dʊˈbɨ]
Лавразия,[ɫɐˈvrazʲɪjə]
Гондвана,[ɡɐndˈvanə]
Пангея,[pɐnˈɡʲejə]
Мьянма,[ˈm⁽ʲ⁾janmə]
средиземноморский,[srʲɪdʲɪˌzʲemnɐˈmorskʲɪj]
Амазонка,[ɐmɐˈzonkə]
Кот-д'Ивуар,[ˌkod‿dɨvʊˈar]
Бомбей,[bɐm⁽ʲ⁾ˈbʲej]
Мумбаи,[mʊmˈbaɪ]
Буэнос-Айрес,"[bʊˈɛnəs ˈajrɨs]"
испанский,[ɪˈspanskʲɪj]
Атланта,[ɐtˈɫantə]
Буг,[buk]
грех,[ɡrʲex]
дублоны,[dʊˈbɫonɨ]
дублонов,[dʊˈbɫonəf]
дублон,[dʊˈbɫon]
дыша,[dɨˈʂa]
инвалидкой,[ɪnvɐˈlʲitkəj]
инвалидка,[ɪnvɐˈlʲitkə]
изъясниться,[ɪzjɪsʲˈnʲit͡sːə]
изъясняться,[ɪzjɪsʲˈnʲat͡sːə]
изныть,[ɪzˈnɨtʲ]
изнывать,[ɪznɨˈvatʲ]
забавить,[zɐˈbavʲɪtʲ]
измлада,[ˈizmɫədə]
славянский,[sɫɐˈvʲanskʲɪj]
самый,[ˈsamɨj]
мокшанский,[mɐkˈʂanskʲɪj]
земли,[zʲɪˈmlʲi]
землёй,[zʲɪˈmlʲɵj]
воспитаньем,[vəspʲɪˈtanʲjɪm]
воспитанье,[vəspʲɪˈtanʲje]
Уэлен,[ʊɛˈlʲen]
издаться,[ɪzˈdat͡sːə]
издаваться,[ɪzdɐˈvat͡sːə]
издать,[ɪzˈdatʲ]
издавать,[ɪzdɐˈvatʲ]
комнатушке,[kəmnɐˈtuʂkʲe]
комнатушка,[kəmnɐˈtuʂkə]
комната,[ˈkomnətə]
комнаты,[ˈkomnətɨ]
конъюнктурный,[kənjʊnkˈturnɨj]
краше,[ˈkraʂɨ]
копал,[kɐˈpaɫ]
младой,[mɫɐˈdoj]
молодой,[məɫɐˈdoj]
Гималаи,[ɡʲɪmɐˈɫaɪ]
Альпы,[ˈalʲpɨ]
Джомолунгма,[d͡ʐʐəmɐˈɫunɡmə]
зимы,[zʲɪˈmɨ]
камни,[ˈkamnʲɪ]
Афина,[ɐˈfʲinə]
Лхаса,[ˈɫxasə]
Посейдон,[pəsʲɪjˈdon]
Джорджия,[ˈd͡ʐʐord͡ʐʐɨjə]
гласный,[ˈɡɫasnɨj]
Аляска,[ɐˈlʲaskə]
любить,[lʲʉˈbʲitʲ]
Анды,[ˈandɨ]
Гаага,[ɡɐˈaɡə]
Нидерланды,[nʲɪdʲɪrˈɫandɨ]
Голландия,[ɡɐˈɫanʲdʲɪjə]
Гринвич,[ˈɡrʲinvʲɪt͡ɕ]
Темза,[ˈtɛmzə]
Гавайи,[ɡɐˈva(j)ɪ]
кастрация,[kɐˈstrat͡sɨjə]
Пиренеи,[pʲɪrʲɪˈnʲeɪ]
пахан,[pɐˈxan]
паханы,[pəxɐˈnɨ]
Калифорния,[kəlʲɪˈfornʲɪjə]
Рамадан,[rəmɐˈdan]
женщина,[ˈʐɛnʲɕːɪnə]
женщины,[ˈʐɛnʲɕːɪnɨ]
мужчина,[mʊˈɕːinə]
мужчины,[mʊˈɕːinɨ]
мужской,[mʊʂˈskoj]
женский,[ˈʐɛnskʲɪj]
роды,[ˈrodɨ]
что,[ʂto]
настоящий,[nəstɐˈjæɕːɪj]
настоящее,[nəstɐˈjæɕːɪje]
друзья,[drʊˈzʲja]
южный,[ˈjuʐnɨj]
этимология,[ɪtʲɪmɐˈɫoɡʲɪjə]
этимологии,[ɪtʲɪmɐˈɫoɡʲɪɪ]
Лос-Анджелес,"[ˌɫos ˈand͡ʐʐɨlʲɪs]"
глаголы,[ɡɫɐˈɡoɫɨ]
Кирилл,[kʲɪˈrʲiɫ]
вин,[vʲin]
голосовой,[ɡəɫəsɐˈvoj]
голос,[ˈɡoɫəs]
краткий,[ˈkratkʲɪj]
книг,[knʲik]
буквица,[ˈbukvʲɪt͡sə]
ножи,[nɐˈʐɨ]
домой,[dɐˈmoj]
Нью-Йорк,[ˈnjʉ‿jɵrk]
манхэттен,[mɐnˈxɛt(ː)ɨn]
Манхэттен,[mɐnˈxɛt(ː)ɨn]
районы,[rɐˈjɵnɨ]
острова,[ˈostrəvə]
Каир,[kɐˈir]
языки,[(j)ɪzɨˈkʲi]
субконтинент,[sʊpkənʲtʲɪˈnʲent]
материк,[mətʲɪˈrʲik]
Мадрас,[mɐˈdras]
огонь,[ɐˈɡonʲ]
огни,[ɐɡˈnʲi]
орах,[ˈorəx]
